,Bay_id,Status,Hour,Minutes,DayOfWeek,Date,Week_Number
6473,1003,Unoccupied,10,15,Sunday,2021-08-15,2
6474,1003,Present,10,30,Sunday,2021-08-15,2
6475,1003,Unoccupied,10,45,Sunday,2021-08-15,2
6476,1003,Present,11,0,Sunday,2021-08-15,2
6477,1003,Unoccupied,11,15,Sunday,2021-08-15,2
6478,1003,Unoccupied,11,30,Sunday,2021-08-15,2
6479,1003,Unoccupied,11,45,Sunday,2021-08-15,2
6480,1003,Present,12,0,Sunday,2021-08-15,2
6481,1003,Unoccupied,12,15,Sunday,2021-08-15,2
6482,1003,Present,12,30,Sunday,2021-08-15,2
6483,1003,Unoccupied,12,45,Sunday,2021-08-15,2
6484,1003,Unoccupied,13,0,Sunday,2021-08-15,2
6485,1003,Unoccupied,13,15,Sunday,2021-08-15,2
6486,1003,Unoccupied,13,30,Sunday,2021-08-15,2
6487,1003,Unoccupied,13,45,Sunday,2021-08-15,2
6488,1003,Unoccupied,14,0,Sunday,2021-08-15,2
6489,1003,Unoccupied,14,15,Sunday,2021-08-15,2
6490,1003,Unoccupied,14,30,Sunday,2021-08-15,2
6491,1003,Unoccupied,14,45,Sunday,2021-08-15,2
6492,1003,Present,15,0,Sunday,2021-08-15,2
6493,1003,Unoccupied,15,15,Sunday,2021-08-15,2
6494,1003,Present,15,30,Sunday,2021-08-15,2
6495,1003,Unoccupied,15,45,Sunday,2021-08-15,2
6496,1003,Present,16,0,Sunday,2021-08-15,2
6497,1003,Unoccupied,16,15,Sunday,2021-08-15,2
6498,1003,Present,16,30,Sunday,2021-08-15,2
6499,1003,Unoccupied,16,45,Sunday,2021-08-15,2
6500,1003,Present,17,0,Sunday,2021-08-15,2
6501,1003,Unoccupied,17,15,Sunday,2021-08-15,2
6502,1003,Present,17,30,Sunday,2021-08-15,2
6503,1003,Present,17,45,Sunday,2021-08-15,2
6504,1003,Unoccupied,18,0,Sunday,2021-08-15,2
6505,1003,Unoccupied,18,15,Sunday,2021-08-15,2
6506,1003,Unoccupied,18,30,Sunday,2021-08-15,2
6507,1003,Unoccupied,18,45,Sunday,2021-08-15,2
6508,1003,Unoccupied,19,0,Sunday,2021-08-15,2
6509,1003,Present,19,15,Sunday,2021-08-15,2
6510,1003,Unoccupied,19,30,Sunday,2021-08-15,2
6511,1003,Present,19,45,Sunday,2021-08-15,2
6512,1003,Unoccupied,20,0,Sunday,2021-08-15,2
6513,1003,Present,20,15,Sunday,2021-08-15,2
6514,1003,Present,20,30,Sunday,2021-08-15,2
6515,1003,Present,20,45,Sunday,2021-08-15,2
6516,1003,Unoccupied,21,0,Sunday,2021-08-15,2
6517,1003,Present,21,15,Sunday,2021-08-15,2
6518,1003,Unoccupied,21,30,Sunday,2021-08-15,2
6519,1003,Present,21,45,Sunday,2021-08-15,2
6520,1003,Unoccupied,22,0,Sunday,2021-08-15,2
6521,1003,Unoccupied,22,15,Sunday,2021-08-15,2
6522,1003,Unoccupied,22,30,Sunday,2021-08-15,2
6523,1003,Unoccupied,22,45,Sunday,2021-08-15,2
6524,1003,Present,23,0,Sunday,2021-08-15,2
6525,1003,Present,23,15,Sunday,2021-08-15,2
6526,1003,Present,23,30,Sunday,2021-08-15,2
6527,1003,Present,23,45,Sunday,2021-08-15,2
6528,1003,Unoccupied,0,0,Monday,2021-08-16,2
6529,1003,Unoccupied,0,15,Monday,2021-08-16,2
6530,1003,Present,0,30,Monday,2021-08-16,2
6531,1003,Unoccupied,0,45,Monday,2021-08-16,2
6532,1003,Present,1,0,Monday,2021-08-16,2
6533,1003,Present,1,15,Monday,2021-08-16,2
6534,1003,Unoccupied,1,30,Monday,2021-08-16,2
6535,1003,Unoccupied,1,45,Monday,2021-08-16,2
6536,1003,Unoccupied,2,0,Monday,2021-08-16,2
6537,1003,Unoccupied,2,15,Monday,2021-08-16,2
6538,1003,Present,2,30,Monday,2021-08-16,2
6539,1003,Unoccupied,2,45,Monday,2021-08-16,2
6540,1003,Present,3,0,Monday,2021-08-16,2
6541,1003,Present,3,15,Monday,2021-08-16,2
6542,1003,Unoccupied,3,30,Monday,2021-08-16,2
6543,1003,Unoccupied,3,45,Monday,2021-08-16,2
6544,1003,Present,4,0,Monday,2021-08-16,2
6545,1003,Unoccupied,4,15,Monday,2021-08-16,2
6546,1003,Unoccupied,4,30,Monday,2021-08-16,2
6547,1003,Unoccupied,4,45,Monday,2021-08-16,2
6548,1003,Present,5,0,Monday,2021-08-16,2
6549,1003,Unoccupied,5,15,Monday,2021-08-16,2
6550,1003,Unoccupied,5,30,Monday,2021-08-16,2
6551,1003,Unoccupied,5,45,Monday,2021-08-16,2
6552,1003,Unoccupied,6,0,Monday,2021-08-16,2
6553,1003,Present,6,15,Monday,2021-08-16,2
6554,1003,Present,6,30,Monday,2021-08-16,2
6555,1003,Unoccupied,6,45,Monday,2021-08-16,2
6556,1003,Present,7,0,Monday,2021-08-16,2
6557,1003,Unoccupied,7,15,Monday,2021-08-16,2
6558,1003,Present,7,30,Monday,2021-08-16,2
6559,1003,Present,7,45,Monday,2021-08-16,2
6560,1003,Present,8,0,Monday,2021-08-16,2
6561,1003,Present,8,15,Monday,2021-08-16,2
6562,1003,Present,8,30,Monday,2021-08-16,2
6563,1003,Unoccupied,8,45,Monday,2021-08-16,2
6564,1003,Unoccupied,9,0,Monday,2021-08-16,2
6565,1003,Unoccupied,9,15,Monday,2021-08-16,2
6566,1003,Present,9,30,Monday,2021-08-16,2
6567,1003,Present,9,45,Monday,2021-08-16,2
6568,1003,Present,10,0,Monday,2021-08-16,2
6569,1003,Unoccupied,10,15,Monday,2021-08-16,2
6570,1003,Present,10,30,Monday,2021-08-16,2
6571,1003,Unoccupied,10,45,Monday,2021-08-16,2
6572,1003,Unoccupied,11,0,Monday,2021-08-16,2
6573,1003,Unoccupied,11,15,Monday,2021-08-16,2
6574,1003,Present,11,30,Monday,2021-08-16,2
6575,1003,Present,11,45,Monday,2021-08-16,2
6576,1003,Present,12,0,Monday,2021-08-16,2
6577,1003,Unoccupied,12,15,Monday,2021-08-16,2
6578,1003,Present,12,30,Monday,2021-08-16,2
6579,1003,Unoccupied,12,45,Monday,2021-08-16,2
6580,1003,Unoccupied,13,0,Monday,2021-08-16,2
6581,1003,Present,13,15,Monday,2021-08-16,2
6582,1003,Present,13,30,Monday,2021-08-16,2
6583,1003,Unoccupied,13,45,Monday,2021-08-16,2
6584,1003,Unoccupied,14,0,Monday,2021-08-16,2
6585,1003,Unoccupied,14,15,Monday,2021-08-16,2
6586,1003,Unoccupied,14,30,Monday,2021-08-16,2
6587,1003,Unoccupied,14,45,Monday,2021-08-16,2
6588,1003,Present,15,0,Monday,2021-08-16,2
6589,1003,Present,15,15,Monday,2021-08-16,2
6590,1003,Unoccupied,15,30,Monday,2021-08-16,2
6591,1003,Present,15,45,Monday,2021-08-16,2
6592,1003,Present,16,0,Monday,2021-08-16,2
6593,1003,Present,16,15,Monday,2021-08-16,2
6594,1003,Present,16,30,Monday,2021-08-16,2
6595,1003,Present,16,45,Monday,2021-08-16,2
6596,1003,Present,17,0,Monday,2021-08-16,2
6597,1003,Unoccupied,17,15,Monday,2021-08-16,2
6598,1003,Present,17,30,Monday,2021-08-16,2
6599,1003,Present,17,45,Monday,2021-08-16,2
6600,1003,Present,18,0,Monday,2021-08-16,2
6601,1003,Unoccupied,18,15,Monday,2021-08-16,2
6602,1003,Present,18,30,Monday,2021-08-16,2
6603,1003,Present,18,45,Monday,2021-08-16,2
6604,1003,Present,19,0,Monday,2021-08-16,2
6605,1003,Present,19,15,Monday,2021-08-16,2
6606,1003,Present,19,30,Monday,2021-08-16,2
6607,1003,Present,19,45,Monday,2021-08-16,2
6608,1003,Present,20,0,Monday,2021-08-16,2
6609,1003,Present,20,15,Monday,2021-08-16,2
6610,1003,Present,20,30,Monday,2021-08-16,2
6611,1003,Unoccupied,20,45,Monday,2021-08-16,2
6612,1003,Present,21,0,Monday,2021-08-16,2
6613,1003,Unoccupied,21,15,Monday,2021-08-16,2
6614,1003,Present,21,30,Monday,2021-08-16,2
6615,1003,Unoccupied,21,45,Monday,2021-08-16,2
6616,1003,Present,22,0,Monday,2021-08-16,2
6617,1003,Present,22,15,Monday,2021-08-16,2
6618,1003,Present,22,30,Monday,2021-08-16,2
6619,1003,Unoccupied,22,45,Monday,2021-08-16,2
6620,1003,Unoccupied,23,0,Monday,2021-08-16,2
6621,1003,Present,23,15,Monday,2021-08-16,2
6622,1003,Unoccupied,23,30,Monday,2021-08-16,2
6623,1003,Present,23,45,Monday,2021-08-16,2
6624,1003,Present,0,0,Tuesday,2021-08-17,2
6625,1003,Unoccupied,0,15,Tuesday,2021-08-17,2
6626,1003,Unoccupied,0,30,Tuesday,2021-08-17,2
6627,1003,Unoccupied,0,45,Tuesday,2021-08-17,2
6628,1003,Unoccupied,1,0,Tuesday,2021-08-17,2
6629,1003,Present,1,15,Tuesday,2021-08-17,2
6630,1003,Unoccupied,1,30,Tuesday,2021-08-17,2
6631,1003,Present,1,45,Tuesday,2021-08-17,2
6632,1003,Unoccupied,2,0,Tuesday,2021-08-17,2
6633,1003,Unoccupied,2,15,Tuesday,2021-08-17,2
6634,1003,Present,2,30,Tuesday,2021-08-17,2
6635,1003,Present,2,45,Tuesday,2021-08-17,2
6636,1003,Unoccupied,3,0,Tuesday,2021-08-17,2
6637,1003,Present,3,15,Tuesday,2021-08-17,2
6638,1003,Present,3,30,Tuesday,2021-08-17,2
6639,1003,Unoccupied,3,45,Tuesday,2021-08-17,2
6640,1003,Unoccupied,4,0,Tuesday,2021-08-17,2
6641,1003,Unoccupied,4,15,Tuesday,2021-08-17,2
6642,1003,Unoccupied,4,30,Tuesday,2021-08-17,2
6643,1003,Present,4,45,Tuesday,2021-08-17,2
6644,1003,Present,5,0,Tuesday,2021-08-17,2
6645,1003,Present,5,15,Tuesday,2021-08-17,2
6646,1003,Unoccupied,5,30,Tuesday,2021-08-17,2
6647,1003,Present,5,45,Tuesday,2021-08-17,2
6648,1003,Present,6,0,Tuesday,2021-08-17,2
6649,1003,Present,6,15,Tuesday,2021-08-17,2
6650,1003,Unoccupied,6,30,Tuesday,2021-08-17,2
6651,1003,Present,6,45,Tuesday,2021-08-17,2
6652,1003,Present,7,0,Tuesday,2021-08-17,2
6653,1003,Unoccupied,7,15,Tuesday,2021-08-17,2
6654,1003,Present,7,30,Tuesday,2021-08-17,2
6655,1003,Unoccupied,7,45,Tuesday,2021-08-17,2
6656,1003,Present,8,0,Tuesday,2021-08-17,2
6657,1003,Unoccupied,8,15,Tuesday,2021-08-17,2
6658,1003,Unoccupied,8,30,Tuesday,2021-08-17,2
6659,1003,Unoccupied,8,45,Tuesday,2021-08-17,2
6660,1003,Unoccupied,9,0,Tuesday,2021-08-17,2
6661,1003,Unoccupied,9,15,Tuesday,2021-08-17,2
6662,1003,Unoccupied,9,30,Tuesday,2021-08-17,2
6663,1003,Unoccupied,9,45,Tuesday,2021-08-17,2
6664,1003,Unoccupied,10,0,Tuesday,2021-08-17,2
6665,1003,Unoccupied,10,15,Tuesday,2021-08-17,2
6666,1003,Present,10,30,Tuesday,2021-08-17,2
6667,1003,Unoccupied,10,45,Tuesday,2021-08-17,2
6668,1003,Present,11,0,Tuesday,2021-08-17,2
6669,1003,Unoccupied,11,15,Tuesday,2021-08-17,2
6670,1003,Present,11,30,Tuesday,2021-08-17,2
6671,1003,Unoccupied,11,45,Tuesday,2021-08-17,2
6672,1003,Present,12,0,Tuesday,2021-08-17,2
6673,1003,Present,12,15,Tuesday,2021-08-17,2
6674,1003,Present,12,30,Tuesday,2021-08-17,2
6675,1003,Unoccupied,12,45,Tuesday,2021-08-17,2
6676,1003,Present,13,0,Tuesday,2021-08-17,2
6677,1003,Unoccupied,13,15,Tuesday,2021-08-17,2
6678,1003,Present,13,30,Tuesday,2021-08-17,2
6679,1003,Present,13,45,Tuesday,2021-08-17,2
6680,1003,Present,14,0,Tuesday,2021-08-17,2
6681,1003,Unoccupied,14,15,Tuesday,2021-08-17,2
6682,1003,Unoccupied,14,30,Tuesday,2021-08-17,2
6683,1003,Present,14,45,Tuesday,2021-08-17,2
6684,1003,Present,15,0,Tuesday,2021-08-17,2
6685,1003,Unoccupied,15,15,Tuesday,2021-08-17,2
6686,1003,Unoccupied,15,30,Tuesday,2021-08-17,2
6687,1003,Present,15,45,Tuesday,2021-08-17,2
6688,1003,Unoccupied,16,0,Tuesday,2021-08-17,2
6689,1003,Present,16,15,Tuesday,2021-08-17,2
6690,1003,Unoccupied,16,30,Tuesday,2021-08-17,2
6691,1003,Unoccupied,16,45,Tuesday,2021-08-17,2
6692,1003,Present,17,0,Tuesday,2021-08-17,2
6693,1003,Unoccupied,17,15,Tuesday,2021-08-17,2
6694,1003,Unoccupied,17,30,Tuesday,2021-08-17,2
6695,1003,Unoccupied,17,45,Tuesday,2021-08-17,2
6696,1003,Unoccupied,18,0,Tuesday,2021-08-17,2
6697,1003,Unoccupied,18,15,Tuesday,2021-08-17,2
6698,1003,Present,18,30,Tuesday,2021-08-17,2
6699,1003,Unoccupied,18,45,Tuesday,2021-08-17,2
6700,1003,Present,19,0,Tuesday,2021-08-17,2
6701,1003,Present,19,15,Tuesday,2021-08-17,2
6702,1003,Present,19,30,Tuesday,2021-08-17,2
6703,1003,Present,19,45,Tuesday,2021-08-17,2
6704,1003,Unoccupied,20,0,Tuesday,2021-08-17,2
6705,1003,Present,20,15,Tuesday,2021-08-17,2
6706,1003,Present,20,30,Tuesday,2021-08-17,2
6707,1003,Present,20,45,Tuesday,2021-08-17,2
6708,1003,Present,21,0,Tuesday,2021-08-17,2
6709,1003,Unoccupied,21,15,Tuesday,2021-08-17,2
6710,1003,Present,21,30,Tuesday,2021-08-17,2
6711,1003,Unoccupied,21,45,Tuesday,2021-08-17,2
6712,1003,Present,22,0,Tuesday,2021-08-17,2
6713,1003,Present,22,15,Tuesday,2021-08-17,2
6714,1003,Present,22,30,Tuesday,2021-08-17,2
6715,1003,Present,22,45,Tuesday,2021-08-17,2
6716,1003,Present,23,0,Tuesday,2021-08-17,2
6717,1003,Unoccupied,23,15,Tuesday,2021-08-17,2
6718,1003,Unoccupied,23,30,Tuesday,2021-08-17,2
6719,1003,Present,23,45,Tuesday,2021-08-17,2
6720,1003,Present,0,0,Wednesday,2021-08-18,3
6721,1003,Present,0,15,Wednesday,2021-08-18,3
6722,1003,Unoccupied,0,30,Wednesday,2021-08-18,3
6723,1003,Present,0,45,Wednesday,2021-08-18,3
6724,1003,Unoccupied,1,0,Wednesday,2021-08-18,3
6725,1003,Present,1,15,Wednesday,2021-08-18,3
6726,1003,Unoccupied,1,30,Wednesday,2021-08-18,3
6727,1003,Unoccupied,1,45,Wednesday,2021-08-18,3
6728,1003,Unoccupied,2,0,Wednesday,2021-08-18,3
6729,1003,Unoccupied,2,15,Wednesday,2021-08-18,3
6730,1003,Unoccupied,2,30,Wednesday,2021-08-18,3
6731,1003,Unoccupied,2,45,Wednesday,2021-08-18,3
6732,1003,Present,3,0,Wednesday,2021-08-18,3
6733,1003,Present,3,15,Wednesday,2021-08-18,3
6734,1003,Unoccupied,3,30,Wednesday,2021-08-18,3
6735,1003,Present,3,45,Wednesday,2021-08-18,3
6736,1003,Unoccupied,4,0,Wednesday,2021-08-18,3
6737,1003,Unoccupied,4,15,Wednesday,2021-08-18,3
6738,1003,Present,4,30,Wednesday,2021-08-18,3
6739,1003,Present,4,45,Wednesday,2021-08-18,3
6740,1003,Present,5,0,Wednesday,2021-08-18,3
6741,1003,Unoccupied,5,15,Wednesday,2021-08-18,3
6742,1003,Unoccupied,5,30,Wednesday,2021-08-18,3
6743,1003,Present,5,45,Wednesday,2021-08-18,3
6744,1003,Present,6,0,Wednesday,2021-08-18,3
6745,1003,Unoccupied,6,15,Wednesday,2021-08-18,3
6746,1003,Unoccupied,6,30,Wednesday,2021-08-18,3
6747,1003,Present,6,45,Wednesday,2021-08-18,3
6748,1003,Unoccupied,7,0,Wednesday,2021-08-18,3
6749,1003,Present,7,15,Wednesday,2021-08-18,3
6750,1003,Present,7,30,Wednesday,2021-08-18,3
6751,1003,Present,7,45,Wednesday,2021-08-18,3
6752,1003,Present,8,0,Wednesday,2021-08-18,3
6753,1003,Unoccupied,8,15,Wednesday,2021-08-18,3
6754,1003,Unoccupied,8,30,Wednesday,2021-08-18,3
6755,1003,Unoccupied,8,45,Wednesday,2021-08-18,3
6756,1003,Present,9,0,Wednesday,2021-08-18,3
6757,1003,Unoccupied,9,15,Wednesday,2021-08-18,3
6758,1003,Present,9,30,Wednesday,2021-08-18,3
6759,1003,Unoccupied,9,45,Wednesday,2021-08-18,3
6760,1003,Unoccupied,10,0,Wednesday,2021-08-18,3
6761,1003,Unoccupied,10,15,Wednesday,2021-08-18,3
6762,1003,Present,10,30,Wednesday,2021-08-18,3
6763,1003,Unoccupied,10,45,Wednesday,2021-08-18,3
6764,1003,Present,11,0,Wednesday,2021-08-18,3
6765,1003,Unoccupied,11,15,Wednesday,2021-08-18,3
6766,1003,Unoccupied,11,30,Wednesday,2021-08-18,3
6767,1003,Unoccupied,11,45,Wednesday,2021-08-18,3
6768,1003,Unoccupied,12,0,Wednesday,2021-08-18,3
6769,1003,Unoccupied,12,15,Wednesday,2021-08-18,3
6770,1003,Unoccupied,12,30,Wednesday,2021-08-18,3
6771,1003,Present,12,45,Wednesday,2021-08-18,3
6772,1003,Present,13,0,Wednesday,2021-08-18,3
6773,1003,Present,13,15,Wednesday,2021-08-18,3
6774,1003,Present,13,30,Wednesday,2021-08-18,3
6775,1003,Unoccupied,13,45,Wednesday,2021-08-18,3
6776,1003,Unoccupied,14,0,Wednesday,2021-08-18,3
6777,1003,Present,14,15,Wednesday,2021-08-18,3
6778,1003,Unoccupied,14,30,Wednesday,2021-08-18,3
6779,1003,Present,14,45,Wednesday,2021-08-18,3
6780,1003,Unoccupied,15,0,Wednesday,2021-08-18,3
6781,1003,Unoccupied,15,15,Wednesday,2021-08-18,3
6782,1003,Unoccupied,15,30,Wednesday,2021-08-18,3
6783,1003,Present,15,45,Wednesday,2021-08-18,3
6784,1003,Present,16,0,Wednesday,2021-08-18,3
6785,1003,Present,16,15,Wednesday,2021-08-18,3
6786,1003,Unoccupied,16,30,Wednesday,2021-08-18,3
6787,1003,Unoccupied,16,45,Wednesday,2021-08-18,3
6788,1003,Unoccupied,17,0,Wednesday,2021-08-18,3
6789,1003,Present,17,15,Wednesday,2021-08-18,3
6790,1003,Present,17,30,Wednesday,2021-08-18,3
6791,1003,Unoccupied,17,45,Wednesday,2021-08-18,3
6792,1003,Present,18,0,Wednesday,2021-08-18,3
6793,1003,Present,18,15,Wednesday,2021-08-18,3
6794,1003,Unoccupied,18,30,Wednesday,2021-08-18,3
6795,1003,Unoccupied,18,45,Wednesday,2021-08-18,3
6796,1003,Unoccupied,19,0,Wednesday,2021-08-18,3
6797,1003,Unoccupied,19,15,Wednesday,2021-08-18,3
6798,1003,Present,19,30,Wednesday,2021-08-18,3
6799,1003,Unoccupied,19,45,Wednesday,2021-08-18,3
6800,1003,Present,20,0,Wednesday,2021-08-18,3
6801,1003,Present,20,15,Wednesday,2021-08-18,3
6802,1003,Present,20,30,Wednesday,2021-08-18,3
6803,1003,Present,20,45,Wednesday,2021-08-18,3
6804,1003,Present,21,0,Wednesday,2021-08-18,3
6805,1003,Unoccupied,21,15,Wednesday,2021-08-18,3
6806,1003,Unoccupied,21,30,Wednesday,2021-08-18,3
6807,1003,Present,21,45,Wednesday,2021-08-18,3
6808,1003,Present,22,0,Wednesday,2021-08-18,3
6809,1003,Present,22,15,Wednesday,2021-08-18,3
6810,1003,Unoccupied,22,30,Wednesday,2021-08-18,3
6811,1003,Unoccupied,22,45,Wednesday,2021-08-18,3
6812,1003,Present,23,0,Wednesday,2021-08-18,3
6813,1003,Unoccupied,23,15,Wednesday,2021-08-18,3
6814,1003,Present,23,30,Wednesday,2021-08-18,3
6815,1003,Present,23,45,Wednesday,2021-08-18,3
6816,1003,Present,0,0,Thursday,2021-08-19,3
6817,1003,Present,0,15,Thursday,2021-08-19,3
6818,1003,Unoccupied,0,30,Thursday,2021-08-19,3
6819,1003,Present,0,45,Thursday,2021-08-19,3
6820,1003,Present,1,0,Thursday,2021-08-19,3
6821,1003,Present,1,15,Thursday,2021-08-19,3
6822,1003,Present,1,30,Thursday,2021-08-19,3
6823,1003,Unoccupied,1,45,Thursday,2021-08-19,3
6824,1003,Unoccupied,2,0,Thursday,2021-08-19,3
6825,1003,Unoccupied,2,15,Thursday,2021-08-19,3
6826,1003,Present,2,30,Thursday,2021-08-19,3
6827,1003,Unoccupied,2,45,Thursday,2021-08-19,3
6828,1003,Unoccupied,3,0,Thursday,2021-08-19,3
6829,1003,Unoccupied,3,15,Thursday,2021-08-19,3
6830,1003,Present,3,30,Thursday,2021-08-19,3
6831,1003,Unoccupied,3,45,Thursday,2021-08-19,3
6832,1003,Present,4,0,Thursday,2021-08-19,3
6833,1003,Unoccupied,4,15,Thursday,2021-08-19,3
6834,1003,Unoccupied,4,30,Thursday,2021-08-19,3
6835,1003,Present,4,45,Thursday,2021-08-19,3
6836,1003,Unoccupied,5,0,Thursday,2021-08-19,3
6837,1003,Unoccupied,5,15,Thursday,2021-08-19,3
6838,1003,Present,5,30,Thursday,2021-08-19,3
6839,1003,Unoccupied,5,45,Thursday,2021-08-19,3
6840,1003,Unoccupied,6,0,Thursday,2021-08-19,3
6841,1003,Unoccupied,6,15,Thursday,2021-08-19,3
6842,1003,Unoccupied,6,30,Thursday,2021-08-19,3
6843,1003,Unoccupied,6,45,Thursday,2021-08-19,3
6844,1003,Present,7,0,Thursday,2021-08-19,3
6845,1003,Unoccupied,7,15,Thursday,2021-08-19,3
6846,1003,Unoccupied,7,30,Thursday,2021-08-19,3
6847,1003,Unoccupied,7,45,Thursday,2021-08-19,3
6848,1003,Present,8,0,Thursday,2021-08-19,3
6849,1003,Present,8,15,Thursday,2021-08-19,3
6850,1003,Unoccupied,8,30,Thursday,2021-08-19,3
6851,1003,Present,8,45,Thursday,2021-08-19,3
6852,1003,Present,9,0,Thursday,2021-08-19,3
6853,1003,Present,9,15,Thursday,2021-08-19,3
6854,1003,Unoccupied,9,30,Thursday,2021-08-19,3
6855,1003,Present,9,45,Thursday,2021-08-19,3
6856,1003,Unoccupied,10,0,Thursday,2021-08-19,3
6857,1003,Unoccupied,10,15,Thursday,2021-08-19,3
6858,1003,Unoccupied,10,30,Thursday,2021-08-19,3
6859,1003,Unoccupied,10,45,Thursday,2021-08-19,3
6860,1003,Unoccupied,11,0,Thursday,2021-08-19,3
6861,1003,Present,11,15,Thursday,2021-08-19,3
6862,1003,Unoccupied,11,30,Thursday,2021-08-19,3
6863,1003,Unoccupied,11,45,Thursday,2021-08-19,3
6864,1003,Unoccupied,12,0,Thursday,2021-08-19,3
6865,1003,Unoccupied,12,15,Thursday,2021-08-19,3
6866,1003,Present,12,30,Thursday,2021-08-19,3
6867,1003,Unoccupied,12,45,Thursday,2021-08-19,3
6868,1003,Present,13,0,Thursday,2021-08-19,3
6869,1003,Present,13,15,Thursday,2021-08-19,3
6870,1003,Unoccupied,13,30,Thursday,2021-08-19,3
6871,1003,Unoccupied,13,45,Thursday,2021-08-19,3
6872,1003,Unoccupied,14,0,Thursday,2021-08-19,3
6873,1003,Present,14,15,Thursday,2021-08-19,3
6874,1003,Present,14,30,Thursday,2021-08-19,3
6875,1003,Present,14,45,Thursday,2021-08-19,3
6876,1003,Present,15,0,Thursday,2021-08-19,3
6877,1003,Present,15,15,Thursday,2021-08-19,3
6878,1003,Unoccupied,15,30,Thursday,2021-08-19,3
6879,1003,Present,15,45,Thursday,2021-08-19,3
6880,1003,Present,16,0,Thursday,2021-08-19,3
6881,1003,Present,16,15,Thursday,2021-08-19,3
6882,1003,Present,16,30,Thursday,2021-08-19,3
6883,1003,Present,16,45,Thursday,2021-08-19,3
6884,1003,Present,17,0,Thursday,2021-08-19,3
6885,1003,Unoccupied,17,15,Thursday,2021-08-19,3
6886,1003,Unoccupied,17,30,Thursday,2021-08-19,3
6887,1003,Present,17,45,Thursday,2021-08-19,3
6888,1003,Present,18,0,Thursday,2021-08-19,3
6889,1003,Present,18,15,Thursday,2021-08-19,3
6890,1003,Unoccupied,18,30,Thursday,2021-08-19,3
6891,1003,Present,18,45,Thursday,2021-08-19,3
6892,1003,Present,19,0,Thursday,2021-08-19,3
6893,1003,Present,19,15,Thursday,2021-08-19,3
6894,1003,Unoccupied,19,30,Thursday,2021-08-19,3
6895,1003,Unoccupied,19,45,Thursday,2021-08-19,3
6896,1003,Present,20,0,Thursday,2021-08-19,3
6897,1003,Unoccupied,20,15,Thursday,2021-08-19,3
6898,1003,Present,20,30,Thursday,2021-08-19,3
6899,1003,Unoccupied,20,45,Thursday,2021-08-19,3
6900,1003,Present,21,0,Thursday,2021-08-19,3
6901,1003,Unoccupied,21,15,Thursday,2021-08-19,3
6902,1003,Unoccupied,21,30,Thursday,2021-08-19,3
6903,1003,Present,21,45,Thursday,2021-08-19,3
6904,1003,Unoccupied,22,0,Thursday,2021-08-19,3
6905,1003,Unoccupied,22,15,Thursday,2021-08-19,3
6906,1003,Present,22,30,Thursday,2021-08-19,3
6907,1003,Present,22,45,Thursday,2021-08-19,3
6908,1003,Unoccupied,23,0,Thursday,2021-08-19,3
6909,1003,Unoccupied,23,15,Thursday,2021-08-19,3
6910,1003,Present,23,30,Thursday,2021-08-19,3
6911,1003,Present,23,45,Thursday,2021-08-19,3
6912,1003,Unoccupied,0,0,Friday,2021-08-20,3
6913,1003,Unoccupied,0,15,Friday,2021-08-20,3
6914,1003,Present,0,30,Friday,2021-08-20,3
6915,1003,Present,0,45,Friday,2021-08-20,3
6916,1003,Present,1,0,Friday,2021-08-20,3
6917,1003,Present,1,15,Friday,2021-08-20,3
6918,1003,Unoccupied,1,30,Friday,2021-08-20,3
6919,1003,Present,1,45,Friday,2021-08-20,3
6920,1003,Present,2,0,Friday,2021-08-20,3
6921,1003,Present,2,15,Friday,2021-08-20,3
6922,1003,Unoccupied,2,30,Friday,2021-08-20,3
6923,1003,Unoccupied,2,45,Friday,2021-08-20,3
6924,1003,Present,3,0,Friday,2021-08-20,3
6925,1003,Unoccupied,3,15,Friday,2021-08-20,3
6926,1003,Unoccupied,3,30,Friday,2021-08-20,3
6927,1003,Unoccupied,3,45,Friday,2021-08-20,3
6928,1003,Present,4,0,Friday,2021-08-20,3
6929,1003,Present,4,15,Friday,2021-08-20,3
6930,1003,Present,4,30,Friday,2021-08-20,3
6931,1003,Unoccupied,4,45,Friday,2021-08-20,3
6932,1003,Unoccupied,5,0,Friday,2021-08-20,3
6933,1003,Present,5,15,Friday,2021-08-20,3
6934,1003,Present,5,30,Friday,2021-08-20,3
6935,1003,Present,5,45,Friday,2021-08-20,3
6936,1003,Present,6,0,Friday,2021-08-20,3
6937,1003,Present,6,15,Friday,2021-08-20,3
6938,1003,Present,6,30,Friday,2021-08-20,3
6939,1003,Present,6,45,Friday,2021-08-20,3
6940,1003,Unoccupied,7,0,Friday,2021-08-20,3
6941,1003,Unoccupied,7,15,Friday,2021-08-20,3
6942,1003,Present,7,30,Friday,2021-08-20,3
6943,1003,Unoccupied,7,45,Friday,2021-08-20,3
6944,1003,Present,8,0,Friday,2021-08-20,3
6945,1003,Unoccupied,8,15,Friday,2021-08-20,3
6946,1003,Present,8,30,Friday,2021-08-20,3
6947,1003,Present,8,45,Friday,2021-08-20,3
6948,1003,Unoccupied,9,0,Friday,2021-08-20,3
6949,1003,Unoccupied,9,15,Friday,2021-08-20,3
6950,1003,Present,9,30,Friday,2021-08-20,3
6951,1003,Present,9,45,Friday,2021-08-20,3
