,Bay_id,Status,Hour,Minutes,DayOfWeek,Date
5702,1003,Unoccupied,21,0,Sunday,2021-08-15
5703,1004,Unoccupied,21,0,Sunday,2021-08-15
5704,1005,Unoccupied,21,0,Sunday,2021-08-15
5705,1001,Unoccupied,21,15,Sunday,2021-08-15
5706,1002,Present,21,15,Sunday,2021-08-15
5707,1003,Present,21,15,Sunday,2021-08-15
5708,1004,Present,21,15,Sunday,2021-08-15
5709,1005,Unoccupied,21,15,Sunday,2021-08-15
5710,1001,Present,21,30,Sunday,2021-08-15
5711,1002,Present,21,30,Sunday,2021-08-15
5712,1003,Unoccupied,21,30,Sunday,2021-08-15
5713,1004,Present,21,30,Sunday,2021-08-15
5714,1005,Present,21,30,Sunday,2021-08-15
5715,1001,Unoccupied,21,45,Sunday,2021-08-15
5716,1002,Present,21,45,Sunday,2021-08-15
5717,1003,Present,21,45,Sunday,2021-08-15
5718,1004,Present,21,45,Sunday,2021-08-15
5719,1005,Present,21,45,Sunday,2021-08-15
5720,1001,Present,22,0,Sunday,2021-08-15
5721,1002,Unoccupied,22,0,Sunday,2021-08-15
5722,1003,Unoccupied,22,0,Sunday,2021-08-15
5723,1004,Present,22,0,Sunday,2021-08-15
5724,1005,Unoccupied,22,0,Sunday,2021-08-15
5725,1001,Present,22,15,Sunday,2021-08-15
5726,1002,Present,22,15,Sunday,2021-08-15
5727,1003,Unoccupied,22,15,Sunday,2021-08-15
5728,1004,Unoccupied,22,15,Sunday,2021-08-15
5729,1005,Unoccupied,22,15,Sunday,2021-08-15
5730,1001,Present,22,30,Sunday,2021-08-15
5731,1002,Unoccupied,22,30,Sunday,2021-08-15
5732,1003,Unoccupied,22,30,Sunday,2021-08-15
5733,1004,Present,22,30,Sunday,2021-08-15
5734,1005,Unoccupied,22,30,Sunday,2021-08-15
5735,1001,Present,22,45,Sunday,2021-08-15
5736,1002,Unoccupied,22,45,Sunday,2021-08-15
5737,1003,Unoccupied,22,45,Sunday,2021-08-15
5738,1004,Unoccupied,22,45,Sunday,2021-08-15
5739,1005,Unoccupied,22,45,Sunday,2021-08-15
5740,1001,Unoccupied,23,0,Sunday,2021-08-15
5741,1002,Present,23,0,Sunday,2021-08-15
5742,1003,Present,23,0,Sunday,2021-08-15
5743,1004,Unoccupied,23,0,Sunday,2021-08-15
5744,1005,Present,23,0,Sunday,2021-08-15
5745,1001,Unoccupied,23,15,Sunday,2021-08-15
5746,1002,Present,23,15,Sunday,2021-08-15
5747,1003,Present,23,15,Sunday,2021-08-15
5748,1004,Unoccupied,23,15,Sunday,2021-08-15
5749,1005,Present,23,15,Sunday,2021-08-15
5750,1001,Unoccupied,23,30,Sunday,2021-08-15
5751,1002,Present,23,30,Sunday,2021-08-15
5752,1003,Present,23,30,Sunday,2021-08-15
5753,1004,Present,23,30,Sunday,2021-08-15
5754,1005,Present,23,30,Sunday,2021-08-15
5755,1001,Unoccupied,23,45,Sunday,2021-08-15
5756,1002,Unoccupied,23,45,Sunday,2021-08-15
5757,1003,Present,23,45,Sunday,2021-08-15
5758,1004,Present,23,45,Sunday,2021-08-15
5759,1005,Present,23,45,Sunday,2021-08-15
5760,1001,Unoccupied,0,0,Monday,2021-08-16
5761,1002,Unoccupied,0,0,Monday,2021-08-16
5762,1003,Unoccupied,0,0,Monday,2021-08-16
5763,1004,Unoccupied,0,0,Monday,2021-08-16
5764,1005,Unoccupied,0,0,Monday,2021-08-16
5765,1001,Present,0,15,Monday,2021-08-16
5766,1002,Unoccupied,0,15,Monday,2021-08-16
5767,1003,Unoccupied,0,15,Monday,2021-08-16
5768,1004,Present,0,15,Monday,2021-08-16
5769,1005,Present,0,15,Monday,2021-08-16
5770,1001,Unoccupied,0,30,Monday,2021-08-16
5771,1002,Present,0,30,Monday,2021-08-16
5772,1003,Present,0,30,Monday,2021-08-16
5773,1004,Unoccupied,0,30,Monday,2021-08-16
5774,1005,Unoccupied,0,30,Monday,2021-08-16
5775,1001,Present,0,45,Monday,2021-08-16
5776,1002,Unoccupied,0,45,Monday,2021-08-16
5777,1003,Unoccupied,0,45,Monday,2021-08-16
5778,1004,Unoccupied,0,45,Monday,2021-08-16
5779,1005,Unoccupied,0,45,Monday,2021-08-16
5780,1001,Present,1,0,Monday,2021-08-16
5781,1002,Present,1,0,Monday,2021-08-16
5782,1003,Present,1,0,Monday,2021-08-16
5783,1004,Present,1,0,Monday,2021-08-16
5784,1005,Present,1,0,Monday,2021-08-16
5785,1001,Unoccupied,1,15,Monday,2021-08-16
5786,1002,Unoccupied,1,15,Monday,2021-08-16
5787,1003,Present,1,15,Monday,2021-08-16
5788,1004,Present,1,15,Monday,2021-08-16
5789,1005,Present,1,15,Monday,2021-08-16
5790,1001,Unoccupied,1,30,Monday,2021-08-16
5791,1002,Present,1,30,Monday,2021-08-16
5792,1003,Unoccupied,1,30,Monday,2021-08-16
5793,1004,Unoccupied,1,30,Monday,2021-08-16
5794,1005,Unoccupied,1,30,Monday,2021-08-16
5795,1001,Unoccupied,1,45,Monday,2021-08-16
5796,1002,Present,1,45,Monday,2021-08-16
5797,1003,Unoccupied,1,45,Monday,2021-08-16
5798,1004,Present,1,45,Monday,2021-08-16
5799,1005,Present,1,45,Monday,2021-08-16
5800,1001,Present,2,0,Monday,2021-08-16
5801,1002,Present,2,0,Monday,2021-08-16
5802,1003,Unoccupied,2,0,Monday,2021-08-16
5803,1004,Present,2,0,Monday,2021-08-16
5804,1005,Unoccupied,2,0,Monday,2021-08-16
5805,1001,Present,2,15,Monday,2021-08-16
5806,1002,Present,2,15,Monday,2021-08-16
5807,1003,Unoccupied,2,15,Monday,2021-08-16
5808,1004,Present,2,15,Monday,2021-08-16
5809,1005,Present,2,15,Monday,2021-08-16
5810,1001,Present,2,30,Monday,2021-08-16
5811,1002,Present,2,30,Monday,2021-08-16
5812,1003,Present,2,30,Monday,2021-08-16
5813,1004,Unoccupied,2,30,Monday,2021-08-16
5814,1005,Present,2,30,Monday,2021-08-16
5815,1001,Unoccupied,2,45,Monday,2021-08-16
5816,1002,Present,2,45,Monday,2021-08-16
5817,1003,Unoccupied,2,45,Monday,2021-08-16
5818,1004,Unoccupied,2,45,Monday,2021-08-16
5819,1005,Unoccupied,2,45,Monday,2021-08-16
5820,1001,Present,3,0,Monday,2021-08-16
5821,1002,Present,3,0,Monday,2021-08-16
5822,1003,Present,3,0,Monday,2021-08-16
5823,1004,Unoccupied,3,0,Monday,2021-08-16
5824,1005,Present,3,0,Monday,2021-08-16
5825,1001,Present,3,15,Monday,2021-08-16
5826,1002,Unoccupied,3,15,Monday,2021-08-16
5827,1003,Present,3,15,Monday,2021-08-16
5828,1004,Present,3,15,Monday,2021-08-16
5829,1005,Unoccupied,3,15,Monday,2021-08-16
5830,1001,Present,3,30,Monday,2021-08-16
5831,1002,Present,3,30,Monday,2021-08-16
5832,1003,Unoccupied,3,30,Monday,2021-08-16
5833,1004,Unoccupied,3,30,Monday,2021-08-16
5834,1005,Unoccupied,3,30,Monday,2021-08-16
5835,1001,Unoccupied,3,45,Monday,2021-08-16
5836,1002,Present,3,45,Monday,2021-08-16
5837,1003,Unoccupied,3,45,Monday,2021-08-16
5838,1004,Present,3,45,Monday,2021-08-16
5839,1005,Present,3,45,Monday,2021-08-16
5840,1001,Unoccupied,4,0,Monday,2021-08-16
5841,1002,Present,4,0,Monday,2021-08-16
5842,1003,Present,4,0,Monday,2021-08-16
5843,1004,Unoccupied,4,0,Monday,2021-08-16
5844,1005,Present,4,0,Monday,2021-08-16
5845,1001,Present,4,15,Monday,2021-08-16
5846,1002,Present,4,15,Monday,2021-08-16
5847,1003,Unoccupied,4,15,Monday,2021-08-16
5848,1004,Present,4,15,Monday,2021-08-16
5849,1005,Present,4,15,Monday,2021-08-16
5850,1001,Present,4,30,Monday,2021-08-16
5851,1002,Present,4,30,Monday,2021-08-16
5852,1003,Unoccupied,4,30,Monday,2021-08-16
5853,1004,Unoccupied,4,30,Monday,2021-08-16
5854,1005,Present,4,30,Monday,2021-08-16
5855,1001,Present,4,45,Monday,2021-08-16
5856,1002,Unoccupied,4,45,Monday,2021-08-16
5857,1003,Unoccupied,4,45,Monday,2021-08-16
5858,1004,Unoccupied,4,45,Monday,2021-08-16
5859,1005,Present,4,45,Monday,2021-08-16
5860,1001,Present,5,0,Monday,2021-08-16
5861,1002,Unoccupied,5,0,Monday,2021-08-16
5862,1003,Present,5,0,Monday,2021-08-16
5863,1004,Unoccupied,5,0,Monday,2021-08-16
5864,1005,Unoccupied,5,0,Monday,2021-08-16
5865,1001,Present,5,15,Monday,2021-08-16
5866,1002,Present,5,15,Monday,2021-08-16
5867,1003,Unoccupied,5,15,Monday,2021-08-16
5868,1004,Present,5,15,Monday,2021-08-16
5869,1005,Present,5,15,Monday,2021-08-16
5870,1001,Unoccupied,5,30,Monday,2021-08-16
5871,1002,Unoccupied,5,30,Monday,2021-08-16
5872,1003,Unoccupied,5,30,Monday,2021-08-16
5873,1004,Present,5,30,Monday,2021-08-16
5874,1005,Unoccupied,5,30,Monday,2021-08-16
5875,1001,Unoccupied,5,45,Monday,2021-08-16
5876,1002,Unoccupied,5,45,Monday,2021-08-16
5877,1003,Unoccupied,5,45,Monday,2021-08-16
5878,1004,Present,5,45,Monday,2021-08-16
5879,1005,Present,5,45,Monday,2021-08-16
5880,1001,Present,6,0,Monday,2021-08-16
5881,1002,Unoccupied,6,0,Monday,2021-08-16
5882,1003,Unoccupied,6,0,Monday,2021-08-16
5883,1004,Present,6,0,Monday,2021-08-16
5884,1005,Unoccupied,6,0,Monday,2021-08-16
5885,1001,Unoccupied,6,15,Monday,2021-08-16
5886,1002,Unoccupied,6,15,Monday,2021-08-16
5887,1003,Present,6,15,Monday,2021-08-16
5888,1004,Unoccupied,6,15,Monday,2021-08-16
5889,1005,Unoccupied,6,15,Monday,2021-08-16
5890,1001,Unoccupied,6,30,Monday,2021-08-16
5891,1002,Unoccupied,6,30,Monday,2021-08-16
5892,1003,Present,6,30,Monday,2021-08-16
5893,1004,Present,6,30,Monday,2021-08-16
5894,1005,Present,6,30,Monday,2021-08-16
5895,1001,Unoccupied,6,45,Monday,2021-08-16
5896,1002,Unoccupied,6,45,Monday,2021-08-16
5897,1003,Unoccupied,6,45,Monday,2021-08-16
5898,1004,Unoccupied,6,45,Monday,2021-08-16
5899,1005,Present,6,45,Monday,2021-08-16
5900,1001,Unoccupied,7,0,Monday,2021-08-16
5901,1002,Present,7,0,Monday,2021-08-16
5902,1003,Present,7,0,Monday,2021-08-16
5903,1004,Present,7,0,Monday,2021-08-16
5904,1005,Present,7,0,Monday,2021-08-16
5905,1001,Present,7,15,Monday,2021-08-16
5906,1002,Present,7,15,Monday,2021-08-16
5907,1003,Unoccupied,7,15,Monday,2021-08-16
5908,1004,Unoccupied,7,15,Monday,2021-08-16
5909,1005,Unoccupied,7,15,Monday,2021-08-16
5910,1001,Present,7,30,Monday,2021-08-16
5911,1002,Present,7,30,Monday,2021-08-16
5912,1003,Present,7,30,Monday,2021-08-16
5913,1004,Unoccupied,7,30,Monday,2021-08-16
5914,1005,Unoccupied,7,30,Monday,2021-08-16
5915,1001,Present,7,45,Monday,2021-08-16
5916,1002,Present,7,45,Monday,2021-08-16
5917,1003,Present,7,45,Monday,2021-08-16
5918,1004,Unoccupied,7,45,Monday,2021-08-16
5919,1005,Unoccupied,7,45,Monday,2021-08-16
5920,1001,Present,8,0,Monday,2021-08-16
5921,1002,Unoccupied,8,0,Monday,2021-08-16
5922,1003,Present,8,0,Monday,2021-08-16
5923,1004,Unoccupied,8,0,Monday,2021-08-16
5924,1005,Present,8,0,Monday,2021-08-16
5925,1001,Unoccupied,8,15,Monday,2021-08-16
5926,1002,Unoccupied,8,15,Monday,2021-08-16
5927,1003,Present,8,15,Monday,2021-08-16
5928,1004,Present,8,15,Monday,2021-08-16
5929,1005,Present,8,15,Monday,2021-08-16
5930,1001,Present,8,30,Monday,2021-08-16
5931,1002,Unoccupied,8,30,Monday,2021-08-16
5932,1003,Present,8,30,Monday,2021-08-16
5933,1004,Unoccupied,8,30,Monday,2021-08-16
5934,1005,Unoccupied,8,30,Monday,2021-08-16
5935,1001,Unoccupied,8,45,Monday,2021-08-16
5936,1002,Unoccupied,8,45,Monday,2021-08-16
5937,1003,Unoccupied,8,45,Monday,2021-08-16
5938,1004,Present,8,45,Monday,2021-08-16
5939,1005,Unoccupied,8,45,Monday,2021-08-16
5940,1001,Present,9,0,Monday,2021-08-16
5941,1002,Unoccupied,9,0,Monday,2021-08-16
5942,1003,Unoccupied,9,0,Monday,2021-08-16
5943,1004,Unoccupied,9,0,Monday,2021-08-16
5944,1005,Present,9,0,Monday,2021-08-16
5945,1001,Unoccupied,9,15,Monday,2021-08-16
5946,1002,Present,9,15,Monday,2021-08-16
5947,1003,Unoccupied,9,15,Monday,2021-08-16
5948,1004,Present,9,15,Monday,2021-08-16
5949,1005,Present,9,15,Monday,2021-08-16
5950,1001,Present,9,30,Monday,2021-08-16
5951,1002,Unoccupied,9,30,Monday,2021-08-16
5952,1003,Present,9,30,Monday,2021-08-16
5953,1004,Unoccupied,9,30,Monday,2021-08-16
5954,1005,Unoccupied,9,30,Monday,2021-08-16
5955,1001,Present,9,45,Monday,2021-08-16
5956,1002,Unoccupied,9,45,Monday,2021-08-16
5957,1003,Present,9,45,Monday,2021-08-16
5958,1004,Unoccupied,9,45,Monday,2021-08-16
5959,1005,Unoccupied,9,45,Monday,2021-08-16
5960,1001,Present,10,0,Monday,2021-08-16
5961,1002,Present,10,0,Monday,2021-08-16
5962,1003,Present,10,0,Monday,2021-08-16
5963,1004,Unoccupied,10,0,Monday,2021-08-16
5964,1005,Present,10,0,Monday,2021-08-16
5965,1001,Unoccupied,10,15,Monday,2021-08-16
5966,1002,Present,10,15,Monday,2021-08-16
5967,1003,Unoccupied,10,15,Monday,2021-08-16
5968,1004,Unoccupied,10,15,Monday,2021-08-16
5969,1005,Unoccupied,10,15,Monday,2021-08-16
5970,1001,Present,10,30,Monday,2021-08-16
5971,1002,Present,10,30,Monday,2021-08-16
5972,1003,Present,10,30,Monday,2021-08-16
5973,1004,Unoccupied,10,30,Monday,2021-08-16
5974,1005,Unoccupied,10,30,Monday,2021-08-16
5975,1001,Present,10,45,Monday,2021-08-16
5976,1002,Unoccupied,10,45,Monday,2021-08-16
5977,1003,Unoccupied,10,45,Monday,2021-08-16
5978,1004,Present,10,45,Monday,2021-08-16
5979,1005,Present,10,45,Monday,2021-08-16
5980,1001,Unoccupied,11,0,Monday,2021-08-16
5981,1002,Unoccupied,11,0,Monday,2021-08-16
5982,1003,Unoccupied,11,0,Monday,2021-08-16
5983,1004,Unoccupied,11,0,Monday,2021-08-16
5984,1005,Unoccupied,11,0,Monday,2021-08-16
5985,1001,Present,11,15,Monday,2021-08-16
5986,1002,Unoccupied,11,15,Monday,2021-08-16
5987,1003,Unoccupied,11,15,Monday,2021-08-16
5988,1004,Unoccupied,11,15,Monday,2021-08-16
5989,1005,Unoccupied,11,15,Monday,2021-08-16
5990,1001,Present,11,30,Monday,2021-08-16
5991,1002,Present,11,30,Monday,2021-08-16
5992,1003,Present,11,30,Monday,2021-08-16
5993,1004,Unoccupied,11,30,Monday,2021-08-16
5994,1005,Present,11,30,Monday,2021-08-16
5995,1001,Present,11,45,Monday,2021-08-16
5996,1002,Unoccupied,11,45,Monday,2021-08-16
5997,1003,Present,11,45,Monday,2021-08-16
5998,1004,Unoccupied,11,45,Monday,2021-08-16
5999,1005,Unoccupied,11,45,Monday,2021-08-16
6000,1001,Unoccupied,12,0,Monday,2021-08-16
6001,1002,Unoccupied,12,0,Monday,2021-08-16
6002,1003,Present,12,0,Monday,2021-08-16
6003,1004,Present,12,0,Monday,2021-08-16
6004,1005,Unoccupied,12,0,Monday,2021-08-16
6005,1001,Unoccupied,12,15,Monday,2021-08-16
6006,1002,Present,12,15,Monday,2021-08-16
6007,1003,Unoccupied,12,15,Monday,2021-08-16
6008,1004,Unoccupied,12,15,Monday,2021-08-16
6009,1005,Unoccupied,12,15,Monday,2021-08-16
6010,1001,Present,12,30,Monday,2021-08-16
6011,1002,Unoccupied,12,30,Monday,2021-08-16
6012,1003,Present,12,30,Monday,2021-08-16
6013,1004,Present,12,30,Monday,2021-08-16
6014,1005,Unoccupied,12,30,Monday,2021-08-16
6015,1001,Unoccupied,12,45,Monday,2021-08-16
6016,1002,Unoccupied,12,45,Monday,2021-08-16
6017,1003,Unoccupied,12,45,Monday,2021-08-16
6018,1004,Unoccupied,12,45,Monday,2021-08-16
6019,1005,Unoccupied,12,45,Monday,2021-08-16
6020,1001,Present,13,0,Monday,2021-08-16
6021,1002,Unoccupied,13,0,Monday,2021-08-16
6022,1003,Unoccupied,13,0,Monday,2021-08-16
6023,1004,Unoccupied,13,0,Monday,2021-08-16
6024,1005,Unoccupied,13,0,Monday,2021-08-16
6025,1001,Unoccupied,13,15,Monday,2021-08-16
6026,1002,Present,13,15,Monday,2021-08-16
6027,1003,Present,13,15,Monday,2021-08-16
6028,1004,Present,13,15,Monday,2021-08-16
6029,1005,Present,13,15,Monday,2021-08-16
6030,1001,Present,13,30,Monday,2021-08-16
6031,1002,Present,13,30,Monday,2021-08-16
6032,1003,Present,13,30,Monday,2021-08-16
6033,1004,Unoccupied,13,30,Monday,2021-08-16
6034,1005,Present,13,30,Monday,2021-08-16
6035,1001,Unoccupied,13,45,Monday,2021-08-16
6036,1002,Unoccupied,13,45,Monday,2021-08-16
6037,1003,Unoccupied,13,45,Monday,2021-08-16
6038,1004,Present,13,45,Monday,2021-08-16
6039,1005,Unoccupied,13,45,Monday,2021-08-16
6040,1001,Unoccupied,14,0,Monday,2021-08-16
6041,1002,Unoccupied,14,0,Monday,2021-08-16
6042,1003,Unoccupied,14,0,Monday,2021-08-16
6043,1004,Present,14,0,Monday,2021-08-16
6044,1005,Unoccupied,14,0,Monday,2021-08-16
6045,1001,Present,14,15,Monday,2021-08-16
6046,1002,Present,14,15,Monday,2021-08-16
6047,1003,Unoccupied,14,15,Monday,2021-08-16
6048,1004,Unoccupied,14,15,Monday,2021-08-16
6049,1005,Present,14,15,Monday,2021-08-16
6050,1001,Present,14,30,Monday,2021-08-16
6051,1002,Present,14,30,Monday,2021-08-16
6052,1003,Unoccupied,14,30,Monday,2021-08-16
6053,1004,Unoccupied,14,30,Monday,2021-08-16
6054,1005,Present,14,30,Monday,2021-08-16
6055,1001,Present,14,45,Monday,2021-08-16
6056,1002,Unoccupied,14,45,Monday,2021-08-16
6057,1003,Unoccupied,14,45,Monday,2021-08-16
6058,1004,Present,14,45,Monday,2021-08-16
6059,1005,Present,14,45,Monday,2021-08-16
6060,1001,Unoccupied,15,0,Monday,2021-08-16
6061,1002,Unoccupied,15,0,Monday,2021-08-16
6062,1003,Present,15,0,Monday,2021-08-16
6063,1004,Present,15,0,Monday,2021-08-16
6064,1005,Present,15,0,Monday,2021-08-16
6065,1001,Present,15,15,Monday,2021-08-16
6066,1002,Present,15,15,Monday,2021-08-16
6067,1003,Present,15,15,Monday,2021-08-16
6068,1004,Unoccupied,15,15,Monday,2021-08-16
6069,1005,Present,15,15,Monday,2021-08-16
6070,1001,Unoccupied,15,30,Monday,2021-08-16
6071,1002,Present,15,30,Monday,2021-08-16
6072,1003,Unoccupied,15,30,Monday,2021-08-16
6073,1004,Present,15,30,Monday,2021-08-16
6074,1005,Present,15,30,Monday,2021-08-16
6075,1001,Unoccupied,15,45,Monday,2021-08-16
6076,1002,Unoccupied,15,45,Monday,2021-08-16
6077,1003,Present,15,45,Monday,2021-08-16
6078,1004,Unoccupied,15,45,Monday,2021-08-16
6079,1005,Present,15,45,Monday,2021-08-16
6080,1001,Present,16,0,Monday,2021-08-16
6081,1002,Unoccupied,16,0,Monday,2021-08-16
6082,1003,Present,16,0,Monday,2021-08-16
6083,1004,Unoccupied,16,0,Monday,2021-08-16
6084,1005,Present,16,0,Monday,2021-08-16
6085,1001,Unoccupied,16,15,Monday,2021-08-16
6086,1002,Unoccupied,16,15,Monday,2021-08-16
6087,1003,Present,16,15,Monday,2021-08-16
6088,1004,Unoccupied,16,15,Monday,2021-08-16
6089,1005,Unoccupied,16,15,Monday,2021-08-16
6090,1001,Present,16,30,Monday,2021-08-16
6091,1002,Unoccupied,16,30,Monday,2021-08-16
6092,1003,Present,16,30,Monday,2021-08-16
6093,1004,Unoccupied,16,30,Monday,2021-08-16
6094,1005,Present,16,30,Monday,2021-08-16
6095,1001,Present,16,45,Monday,2021-08-16
6096,1002,Present,16,45,Monday,2021-08-16
6097,1003,Present,16,45,Monday,2021-08-16
6098,1004,Unoccupied,16,45,Monday,2021-08-16
6099,1005,Present,16,45,Monday,2021-08-16
6100,1001,Unoccupied,17,0,Monday,2021-08-16
6101,1002,Present,17,0,Monday,2021-08-16
6102,1003,Present,17,0,Monday,2021-08-16
6103,1004,Present,17,0,Monday,2021-08-16
6104,1005,Unoccupied,17,0,Monday,2021-08-16
6105,1001,Unoccupied,17,15,Monday,2021-08-16
6106,1002,Unoccupied,17,15,Monday,2021-08-16
6107,1003,Unoccupied,17,15,Monday,2021-08-16
6108,1004,Unoccupied,17,15,Monday,2021-08-16
6109,1005,Unoccupied,17,15,Monday,2021-08-16
6110,1001,Present,17,30,Monday,2021-08-16
6111,1002,Present,17,30,Monday,2021-08-16
6112,1003,Present,17,30,Monday,2021-08-16
6113,1004,Present,17,30,Monday,2021-08-16
6114,1005,Unoccupied,17,30,Monday,2021-08-16
6115,1001,Unoccupied,17,45,Monday,2021-08-16
6116,1002,Present,17,45,Monday,2021-08-16
6117,1003,Present,17,45,Monday,2021-08-16
6118,1004,Present,17,45,Monday,2021-08-16
6119,1005,Present,17,45,Monday,2021-08-16
6120,1001,Unoccupied,18,0,Monday,2021-08-16
6121,1002,Unoccupied,18,0,Monday,2021-08-16
6122,1003,Present,18,0,Monday,2021-08-16
6123,1004,Present,18,0,Monday,2021-08-16
6124,1005,Unoccupied,18,0,Monday,2021-08-16
6125,1001,Present,18,15,Monday,2021-08-16
6126,1002,Present,18,15,Monday,2021-08-16
6127,1003,Unoccupied,18,15,Monday,2021-08-16
6128,1004,Unoccupied,18,15,Monday,2021-08-16
6129,1005,Unoccupied,18,15,Monday,2021-08-16
6130,1001,Present,18,30,Monday,2021-08-16
6131,1002,Unoccupied,18,30,Monday,2021-08-16
6132,1003,Present,18,30,Monday,2021-08-16
6133,1004,Present,18,30,Monday,2021-08-16
6134,1005,Present,18,30,Monday,2021-08-16
6135,1001,Present,18,45,Monday,2021-08-16
6136,1002,Unoccupied,18,45,Monday,2021-08-16
6137,1003,Present,18,45,Monday,2021-08-16
6138,1004,Unoccupied,18,45,Monday,2021-08-16
6139,1005,Unoccupied,18,45,Monday,2021-08-16
6140,1001,Unoccupied,19,0,Monday,2021-08-16
6141,1002,Present,19,0,Monday,2021-08-16
6142,1003,Present,19,0,Monday,2021-08-16
6143,1004,Present,19,0,Monday,2021-08-16
6144,1005,Present,19,0,Monday,2021-08-16
6145,1001,Present,19,15,Monday,2021-08-16
6146,1002,Unoccupied,19,15,Monday,2021-08-16
6147,1003,Present,19,15,Monday,2021-08-16
6148,1004,Unoccupied,19,15,Monday,2021-08-16
6149,1005,Unoccupied,19,15,Monday,2021-08-16
6150,1001,Present,19,30,Monday,2021-08-16
6151,1002,Unoccupied,19,30,Monday,2021-08-16
6152,1003,Present,19,30,Monday,2021-08-16
6153,1004,Unoccupied,19,30,Monday,2021-08-16
6154,1005,Unoccupied,19,30,Monday,2021-08-16
6155,1001,Present,19,45,Monday,2021-08-16
6156,1002,Present,19,45,Monday,2021-08-16
6157,1003,Present,19,45,Monday,2021-08-16
6158,1004,Present,19,45,Monday,2021-08-16
6159,1005,Unoccupied,19,45,Monday,2021-08-16
6160,1001,Unoccupied,20,0,Monday,2021-08-16
6161,1002,Unoccupied,20,0,Monday,2021-08-16
6162,1003,Present,20,0,Monday,2021-08-16
6163,1004,Unoccupied,20,0,Monday,2021-08-16
6164,1005,Unoccupied,20,0,Monday,2021-08-16
6165,1001,Unoccupied,20,15,Monday,2021-08-16
6166,1002,Unoccupied,20,15,Monday,2021-08-16
6167,1003,Present,20,15,Monday,2021-08-16
6168,1004,Present,20,15,Monday,2021-08-16
6169,1005,Unoccupied,20,15,Monday,2021-08-16
6170,1001,Unoccupied,20,30,Monday,2021-08-16
6171,1002,Unoccupied,20,30,Monday,2021-08-16
6172,1003,Present,20,30,Monday,2021-08-16
6173,1004,Present,20,30,Monday,2021-08-16
6174,1005,Unoccupied,20,30,Monday,2021-08-16
6175,1001,Present,20,45,Monday,2021-08-16
6176,1002,Unoccupied,20,45,Monday,2021-08-16
6177,1003,Unoccupied,20,45,Monday,2021-08-16
6178,1004,Present,20,45,Monday,2021-08-16
6179,1005,Unoccupied,20,45,Monday,2021-08-16
6180,1001,Present,21,0,Monday,2021-08-16
6181,1002,Unoccupied,21,0,Monday,2021-08-16
6182,1003,Present,21,0,Monday,2021-08-16
6183,1004,Present,21,0,Monday,2021-08-16
6184,1005,Unoccupied,21,0,Monday,2021-08-16
6185,1001,Unoccupied,21,15,Monday,2021-08-16
6186,1002,Unoccupied,21,15,Monday,2021-08-16
6187,1003,Unoccupied,21,15,Monday,2021-08-16
6188,1004,Unoccupied,21,15,Monday,2021-08-16
6189,1005,Unoccupied,21,15,Monday,2021-08-16
6190,1001,Unoccupied,21,30,Monday,2021-08-16
6191,1002,Present,21,30,Monday,2021-08-16
6192,1003,Present,21,30,Monday,2021-08-16
6193,1004,Unoccupied,21,30,Monday,2021-08-16
6194,1005,Unoccupied,21,30,Monday,2021-08-16
6195,1001,Present,21,45,Monday,2021-08-16
6196,1002,Present,21,45,Monday,2021-08-16
6197,1003,Unoccupied,21,45,Monday,2021-08-16
6198,1004,Present,21,45,Monday,2021-08-16
6199,1005,Present,21,45,Monday,2021-08-16
6200,1001,Unoccupied,22,0,Monday,2021-08-16
6201,1002,Present,22,0,Monday,2021-08-16
6202,1003,Present,22,0,Monday,2021-08-16
6203,1004,Present,22,0,Monday,2021-08-16
6204,1005,Unoccupied,22,0,Monday,2021-08-16
6205,1001,Present,22,15,Monday,2021-08-16
6206,1002,Present,22,15,Monday,2021-08-16
6207,1003,Present,22,15,Monday,2021-08-16
6208,1004,Unoccupied,22,15,Monday,2021-08-16
6209,1005,Unoccupied,22,15,Monday,2021-08-16
6210,1001,Present,22,30,Monday,2021-08-16
6211,1002,Unoccupied,22,30,Monday,2021-08-16
6212,1003,Present,22,30,Monday,2021-08-16
6213,1004,Present,22,30,Monday,2021-08-16
6214,1005,Unoccupied,22,30,Monday,2021-08-16
6215,1001,Unoccupied,22,45,Monday,2021-08-16
6216,1002,Present,22,45,Monday,2021-08-16
6217,1003,Unoccupied,22,45,Monday,2021-08-16
6218,1004,Present,22,45,Monday,2021-08-16
6219,1005,Unoccupied,22,45,Monday,2021-08-16
6220,1001,Unoccupied,23,0,Monday,2021-08-16
6221,1002,Present,23,0,Monday,2021-08-16
6222,1003,Unoccupied,23,0,Monday,2021-08-16
6223,1004,Present,23,0,Monday,2021-08-16
6224,1005,Unoccupied,23,0,Monday,2021-08-16
6225,1001,Present,23,15,Monday,2021-08-16
6226,1002,Present,23,15,Monday,2021-08-16
6227,1003,Present,23,15,Monday,2021-08-16
6228,1004,Present,23,15,Monday,2021-08-16
6229,1005,Present,23,15,Monday,2021-08-16
6230,1001,Unoccupied,23,30,Monday,2021-08-16
6231,1002,Present,23,30,Monday,2021-08-16
6232,1003,Unoccupied,23,30,Monday,2021-08-16
6233,1004,Present,23,30,Monday,2021-08-16
6234,1005,Present,23,30,Monday,2021-08-16
6235,1001,Unoccupied,23,45,Monday,2021-08-16
6236,1002,Present,23,45,Monday,2021-08-16
