Date,Consumption
30/12/2015,96079.77496
31/12/2015,96167.66409
1/1/2016,96497.40862
2/1/2016,96497.68799
3/1/2016,96553.97168
4/1/2016,96555.47278
5/1/2016,96546.82969
6/1/2016,97045.47765
7/1/2016,97012.55102
8/1/2016,97351.56996
9/1/2016,97337.60454
10/1/2016,97814.6756
11/1/2016,97816.88112
12/1/2016,97813.76223
13/1/2016,97906.5574
14/1/2016,97892.28739
15/1/2016,98012.85806
16/1/2016,98072.20728
17/1/2016,97920.01007
18/1/2016,97920.12757
19/1/2016,97988.90607
20/1/2016,98150.6365
21/1/2016,98157.02592
22/1/2016,98318.99824
23/1/2016,98763.74084
24/1/2016,98857.32212
25/1/2016,98857.54114
26/1/2016,98913.97185
27/1/2016,98943.874
28/1/2016,98932.26751
29/1/2016,98899.10314
30/1/2016,98750.79293
31/1/2016,98743.98548
1/2/2016,98745.20926
2/2/2016,98784.25418
3/2/2016,98807.02539
4/2/2016,98641.88219
5/2/2016,98624.42219
6/2/2016,98561.47801
7/2/2016,98235.7732
8/2/2016,98235.78686
9/2/2016,97257.43336
10/2/2016,97166.70049
11/2/2016,97159.9417
12/2/2016,97117.30851
13/2/2016,97136.91192
14/2/2016,97135.44226
15/2/2016,97136.07063
16/2/2016,97157.78411
17/2/2016,97126.50383
18/2/2016,97088.29826
19/2/2016,97167.29834
20/2/2016,95678.81574
21/2/2016,95698.75306
22/2/2016,95698.03362
23/2/2016,95573.55384
24/2/2016,95553.10326
25/2/2016,95383.39299
26/2/2016,95455.69559
27/2/2016,95467.39158
28/2/2016,95579.62836
29/2/2016,95580.8474
1/3/2016,95539.64581
2/3/2016,95455.43156
3/3/2016,95441.82521
4/3/2016,95580.44478
5/3/2016,95577.89065
6/3/2016,95565.85975
7/3/2016,95566.35838
8/3/2016,95488.17265
9/3/2016,95711.25934
10/3/2016,95306.90642
11/3/2016,95316.16276
12/3/2016,95368.87722
13/3/2016,95346.76834
14/3/2016,95346.76834
15/3/2016,95363.9202
16/3/2016,95389.79382
17/3/2016,95419.62736
18/3/2016,95402.75984
19/3/2016,95520.63712
20/3/2016,95549.76257
21/3/2016,95551.15481
22/3/2016,96284.67592
23/3/2016,96309.54121
24/3/2016,96225.70311
25/3/2016,96248.33089
26/3/2016,96247.90203
27/3/2016,96240.80371
28/3/2016,96240.80371
29/3/2016,96437.087
30/3/2016,96588.21622
31/3/2016,96732.69371
1/4/2016,96805.06062
2/4/2016,97248.22889
3/4/2016,97255.6476
4/4/2016,97255.21125
5/4/2016,97429.04759
6/4/2016,97506.47497
7/4/2016,97662.22762
8/4/2016,97834.41823
9/4/2016,97920.75527
10/4/2016,97981.7413
11/4/2016,97981.85795
12/4/2016,98076.93504
13/4/2016,98201.55449
14/4/2016,98494.25826
15/4/2016,98781.9947
16/4/2016,99027.92237
17/4/2016,99027.92237
18/4/2016,99028.27882
19/4/2016,99538.97737
20/4/2016,99768.4947
21/4/2016,99946.20492
22/4/2016,100213.5694
23/4/2016,100338.2917
24/4/2016,100338.712
25/4/2016,100340.2092
26/4/2016,100655.3418
27/4/2016,100648.8183
28/4/2016,100913.4342
29/4/2016,101228.5787
30/4/2016,101758.3746
1/5/2016,101757.8697
2/5/2016,101759.0162
3/5/2016,102401.2292
4/5/2016,103315.6878
5/5/2016,103807.5327
6/5/2016,104380.8011
7/5/2016,105189.3471
8/5/2016,105193.8947
9/5/2016,105195.8691
10/5/2016,105762.2759
11/5/2016,106755.6394
12/5/2016,106950.761
13/5/2016,107334.7142
14/5/2016,108233.4998
15/5/2016,108233.7911
16/5/2016,108234.3911
17/5/2016,109114.1167
18/5/2016,109607.2861
19/5/2016,111262.3559
20/5/2016,112096.8964
21/5/2016,112554.5813
22/5/2016,112554.6772
23/5/2016,112554.6772
24/5/2016,112555.5181
25/5/2016,113296.3689
26/5/2016,114924.72
27/5/2016,115798.6421
28/5/2016,116367.7479
29/5/2016,116367.8566
30/5/2016,116374.0308
31/5/2016,116871.5634
1/6/2016,117087.2154
2/6/2016,118270.3395
3/6/2016,119684.9841
4/6/2016,120209.561
5/6/2016,120720.1475
6/6/2016,120721.5604
7/6/2016,121579.735
8/6/2016,122258.9724
9/6/2016,123365.5096
10/6/2016,123814.4273
11/6/2016,124273.1473
12/6/2016,124404.5942
13/6/2016,124404.4817
14/6/2016,124541.1274
15/6/2016,124764.8897
16/6/2016,125294.8448
17/6/2016,125955.7396
18/6/2016,126220.2659
19/6/2016,126220.2659
20/6/2016,126220.9582
21/6/2016,126348.6161
22/6/2016,126093.0936
23/6/2016,126362.3829
24/6/2016,126662.7502
25/6/2016,127023.6889
26/6/2016,127001.9888
27/6/2016,127002.4143
28/6/2016,127237.9892
29/6/2016,127171.0481
30/6/2016,127189.5655
1/7/2016,127572.9647
2/7/2016,127573.1167
3/7/2016,127574.1722
4/7/2016,127575.2789
5/7/2016,127570.4935
6/7/2016,127768.639
7/7/2016,127859.6619
8/7/2016,127219.2372
9/7/2016,126930.721
10/7/2016,126743.9551
11/7/2016,126744.3904
12/7/2016,126398.8178
13/7/2016,126072.3262
14/7/2016,125654.7871
15/7/2016,125227.9698
16/7/2016,125312.831
17/7/2016,125312.8194
18/7/2016,125314.3603
19/7/2016,125328.1108
20/7/2016,125058.7706
21/7/2016,124753.5254
22/7/2016,125126.2487
23/7/2016,124394.2917
24/7/2016,124372.2076
25/7/2016,124367.8588
26/7/2016,123978.8319
27/7/2016,123333.8788
28/7/2016,122687.5467
29/7/2016,121186.6347
30/7/2016,121060.6418
31/7/2016,121060.6172
1/8/2016,121060.6183
2/8/2016,121061.6789
3/8/2016,120696.6469
4/8/2016,120439.7688
5/8/2016,119895.4063
6/8/2016,119441.2497
7/8/2016,119441.3642
8/8/2016,119441.8293
9/8/2016,119029.5332
10/8/2016,118683.3721
11/8/2016,118179.5354
12/8/2016,118039.4769
13/8/2016,117910.6449
14/8/2016,117910.5893
15/8/2016,117911.7872
16/8/2016,117539.5717
17/8/2016,116943.3623
18/8/2016,116490.2484
19/8/2016,116277.2387
20/8/2016,115808.5816
21/8/2016,115808.3425
22/8/2016,115809.5348
23/8/2016,115508.5536
24/8/2016,115257.1081
25/8/2016,115317.5801
26/8/2016,115141.7494
27/8/2016,114962.7147
28/8/2016,114963.5152
29/8/2016,114963.6878
30/8/2016,114778.4454
31/8/2016,114464.1108
1/9/2016,114547.3239
2/9/2016,113859.8087
3/9/2016,113871.4938
4/9/2016,113863.3141
5/9/2016,113863.2141
6/9/2016,113863.8289
7/9/2016,113546.9853
8/9/2016,113546.7227
9/9/2016,113273.5471
10/9/2016,112807.6782
11/9/2016,112806.7085
12/9/2016,112807.3863
13/9/2016,112582.5273
14/9/2016,112483.9383
15/9/2016,112291.8162
16/9/2016,112132.36
17/9/2016,111657.9295
18/9/2016,111657.8004
19/9/2016,111658.4932
20/9/2016,111718.2298
21/9/2016,111533.0152
22/9/2016,111158.8173
23/9/2016,111011.908
24/9/2016,110826.4427
25/9/2016,110826.4307
26/9/2016,110826.3538
27/9/2016,110214.4434
28/9/2016,109539.865
29/9/2016,109439.9486
30/9/2016,108988.4989
1/10/2016,108278.318
2/10/2016,108278.318
3/10/2016,108280.4583
4/10/2016,107763.1696
5/10/2016,106658.7359
6/10/2016,106031.3662
7/10/2016,105689.3363
8/10/2016,105374.8343
9/10/2016,105082.298
10/10/2016,105082.761
11/10/2016,105084.2909
12/10/2016,104860.0239
13/10/2016,104671.8633
14/10/2016,104595.9809
15/10/2016,104553.8386
16/10/2016,104553.8386
17/10/2016,104554.4204
18/10/2016,104248.9051
19/10/2016,103505.0485
20/10/2016,102792.881
21/10/2016,102712.8095
22/10/2016,102509.7
23/10/2016,102500.613
24/10/2016,102502.4942
25/10/2016,102305.172
26/10/2016,102050.155
27/10/2016,101619.2696
28/10/2016,101491.322
29/10/2016,101428.1831
30/10/2016,101411.7336
31/10/2016,101412.8853
1/11/2016,101173.0561
2/11/2016,100939.1178
3/11/2016,100557.459
4/11/2016,100134.9025
5/11/2016,100059.8014
6/11/2016,100060.0089
7/11/2016,100060.0906
8/11/2016,99938.23344
9/11/2016,99733.99454
10/11/2016,99602.94539
11/11/2016,99571.87373
12/11/2016,99500.56385
13/11/2016,99500.56385
14/11/2016,99501.82168
15/11/2016,99474.78716
16/11/2016,99205.2716
17/11/2016,99181.19466
18/11/2016,98759.71062
19/11/2016,98590.43692
20/11/2016,98590.18093
21/11/2016,98590.8519
22/11/2016,98590.1228
23/11/2016,98513.02444
24/11/2016,98627.42262
25/11/2016,98551.26764
26/11/2016,98459.7594
27/11/2016,98458.52795
28/11/2016,98458.56136
29/11/2016,98337.71441
30/11/2016,98373.0832
1/12/2016,98087.62738
2/12/2016,97827.82202
3/12/2016,97848.15947
4/12/2016,97848.15947
5/12/2016,97848.15947
6/12/2016,97823.51807
7/12/2016,99672.62631
8/12/2016,100077.4478
9/12/2016,100114.3392
10/12/2016,100101.9907
11/12/2016,100102.1254
12/12/2016,100102.7022
13/12/2016,100228.0271
14/12/2016,100227.5916
15/12/2016,100061.6421
16/12/2016,100205.8276
17/12/2016,100063.8235
18/12/2016,100063.8759
19/12/2016,100064.7619
20/12/2016,99877.19998
21/12/2016,99829.79571
22/12/2016,99918.38838
23/12/2016,99828.85709
24/12/2016,101786.6737
25/12/2016,101786.8223
26/12/2016,101786.975
27/12/2016,101786.975
28/12/2016,101787.2103
29/12/2016,101830.207
30/12/2016,101920.8714
31/12/2016,102454.0955
1/1/2017,102469.7427
2/1/2017,102469.7427
3/1/2017,102470.2595
4/1/2017,102392.8757
5/1/2017,102751.5232
6/1/2017,102936.0797
7/1/2017,103157.3118
8/1/2017,103152.7068
9/1/2017,103152.6218
10/1/2017,101878.5887
11/1/2017,101928.8154
12/1/2017,101930.6885
13/1/2017,101985.6409
14/1/2017,102005.0398
15/1/2017,102004.9843
16/1/2017,102004.9843
17/1/2017,102039.1801
18/1/2017,102036.8754
19/1/2017,102479.5087
20/1/2017,102480.9321
21/1/2017,102486.6168
22/1/2017,102495.2081
23/1/2017,102495.5094
24/1/2017,102653.5599
25/1/2017,102619.8881
26/1/2017,103152.5951
27/1/2017,104138.8281
28/1/2017,104131.7393
29/1/2017,104131.3573
30/1/2017,104131.4031
31/1/2017,104048.0324
1/2/2017,104128.1058
2/2/2017,104104.6651
3/2/2017,103656.2303
4/2/2017,103119.4376
5/2/2017,103119.7471
6/2/2017,103119.6879
7/2/2017,103123.8799
8/2/2017,103089.3409
9/2/2017,103029.9423
10/2/2017,103042.6469
11/2/2017,103048.6278
12/2/2017,103048.6278
13/2/2017,103049.1187
14/2/2017,103017.9397
15/2/2017,102919.97
16/2/2017,103001.8855
17/2/2017,103319.1287
18/2/2017,102806.2508
19/2/2017,102803.7384
20/2/2017,102803.7384
21/2/2017,102805.1186
22/2/2017,102975.8793
23/2/2017,101890.26
24/2/2017,102058.8082
25/2/2017,102103.0332
26/2/2017,102100.6657
27/2/2017,102100.6657
28/2/2017,102165.4667
1/3/2017,102122.2021
2/3/2017,102305.4123
3/3/2017,102430.3816
4/3/2017,102812.3696
5/3/2017,102811.049
6/3/2017,102811.1515
7/3/2017,102534.6483
8/3/2017,102507.4487
9/3/2017,102569.0481
10/3/2017,102577.6201
11/3/2017,102606.5696
12/3/2017,102606.301
13/3/2017,102606.501
14/3/2017,102594.3056
15/3/2017,102593.5059
16/3/2017,102643.708
17/3/2017,102668.0374
18/3/2017,102621.8169
19/3/2017,102621.8169
20/3/2017,102622.2169
21/3/2017,102625.2841
22/3/2017,102717.1745
23/3/2017,102680.8583
24/3/2017,102502.1376
1/6/2017,112953.6903
2/6/2017,114346.2674
3/6/2017,114758.5639
4/6/2017,114828.9665
5/6/2017,114829.4392
6/6/2017,115435.7781
7/6/2017,115624.1691
8/6/2017,115978.5896
9/6/2017,116175.8086
10/6/2017,116484.6882
11/6/2017,116496.1945
12/6/2017,116496.0197
13/6/2017,116731.9626
14/6/2017,116901.2709
15/6/2017,116955.7865
16/6/2017,116963.0237
17/6/2017,119140.17
18/6/2017,119140.17
19/6/2017,119141.1444
20/6/2017,118960.6436
21/6/2017,118792.1362
22/6/2017,119081.7663
23/6/2017,119029.1462
24/6/2017,118938.8675
25/6/2017,118939.4047
26/6/2017,118939.8203
27/6/2017,118848.2218
28/6/2017,119172.5467
29/6/2017,119265.2161
30/6/2017,119200.4323
1/7/2017,118888.255
2/7/2017,118888.255
3/7/2017,118888.255
4/7/2017,118894.1188
5/7/2017,119231.3855
6/7/2017,119380.4389
7/7/2017,119568.8349
8/7/2017,119873.2234
9/7/2017,119873.03
10/7/2017,119877.466
11/7/2017,120033.0458
12/7/2017,120136.1951
13/7/2017,120427.5537
14/7/2017,120550.2697
15/7/2017,120804.2383
16/7/2017,120804.2383
17/7/2017,120805.2717
18/7/2017,120102.9039
19/7/2017,120473.2746
20/7/2017,120685.1491
21/7/2017,121031.5678
22/7/2017,120979.7835
23/7/2017,120984.9381
24/7/2017,120984.9688
25/7/2017,121226.5649
26/7/2017,121600.836
27/7/2017,121780.7226
28/7/2017,121974.1542
29/7/2017,122155.0731
30/7/2017,122158.9275
31/7/2017,122158.9275
1/8/2017,122137.9745
2/8/2017,122515.1483
3/8/2017,122548.5912
4/8/2017,122365.1827
5/8/2017,122610.0554
6/8/2017,122611.1005
7/8/2017,122611.502
8/8/2017,122614.4707
9/8/2017,122422.6263
10/8/2017,122275.8769
11/8/2017,122223.4877
12/8/2017,122195.034
13/8/2017,122195.034
14/8/2017,122195.234
15/8/2017,122209.0951
16/8/2017,122062.2937
17/8/2017,121915.098
18/8/2017,121492.3976
19/8/2017,121263.7704
20/8/2017,121261.0693
21/8/2017,121261.5804
22/8/2017,122174.8991
23/8/2017,121855.8137
24/8/2017,121571.031
25/8/2017,121687.4615
26/8/2017,119520.7763
27/8/2017,119505.8633
28/8/2017,119505.8633
29/8/2017,119636.7168
30/8/2017,119555.3705
31/8/2017,119784.1944
1/9/2017,119568.2906
2/9/2017,119352.6733
3/9/2017,119352.6066
4/9/2017,119352.6066
5/9/2017,119352.7733
6/9/2017,119595.6983
7/9/2017,119657.0751
8/9/2017,119457.5319
9/9/2017,119383.9639
10/9/2017,119426.258
11/9/2017,119426.8978
12/9/2017,119257.8999
13/9/2017,119069.4469
14/9/2017,118974.6944
15/9/2017,118962.2511
16/9/2017,118875.5197
17/9/2017,118875.5197
18/9/2017,118875.7015
19/9/2017,118425.5949
20/9/2017,118373.0559
21/9/2017,118048.8639
22/9/2017,117867.2881
23/9/2017,117743.0462
24/9/2017,117647.1817
25/9/2017,117648.1231
26/9/2017,117457.435
27/9/2017,116969.0521
28/9/2017,116570.6436
29/9/2017,115760.8774
30/9/2017,115601.5312
1/10/2017,115589.7968
2/10/2017,115592.609
3/10/2017,115000.7528
4/10/2017,114040.8219
5/10/2017,112365.2008
6/10/2017,111196.6287
7/10/2017,109883.1573
8/10/2017,109693.501
9/10/2017,109693.5505
10/10/2017,109694.8713
11/10/2017,109045.5067
12/10/2017,108663.047
13/10/2017,108294.1217
14/10/2017,108021.7088
15/10/2017,108021.4958
16/10/2017,108023.875
17/10/2017,106480.7579
18/10/2017,106191.668
19/10/2017,105763.4326
20/10/2017,105267.6782
21/10/2017,105079.4746
22/10/2017,105079.4746
23/10/2017,105079.8746
24/10/2017,104588.9425
25/10/2017,104313.8276
26/10/2017,104147.3357
27/10/2017,103960.5709
28/10/2017,103759.3873
29/10/2017,103759.3873
30/10/2017,103760.403
31/10/2017,103671.8875
1/11/2017,103155.8637
2/11/2017,103046.8412
3/11/2017,102927.9389
4/11/2017,102749.449
5/11/2017,102749.449
6/11/2017,102749.649
7/11/2017,102609.0501
8/11/2017,102522.8069
9/11/2017,102434.8987
10/11/2017,102373.1665
11/11/2017,102325.3129
12/11/2017,102325.3129
13/11/2017,102326.2915
14/11/2017,102363.2936
15/11/2017,102340.5548
16/11/2017,102224.1991
17/11/2017,101830.5625
18/11/2017,101758.9466
19/11/2017,101758.9466
20/11/2017,101759.0666
21/11/2017,101730.2219
22/11/2017,101315.7503
23/11/2017,101152.4993
24/11/2017,101126.0762
25/11/2017,101271.5886
26/11/2017,101186.0281
27/11/2017,101186.0281
28/11/2017,101104.7104
29/11/2017,101068.9167
30/11/2017,100714.1896
1/12/2017,100466.9493
2/12/2017,100429.783
3/12/2017,100429.8385
4/12/2017,100430.601
5/12/2017,100376.2459
6/12/2017,100366.9383
7/12/2017,100211.7699
8/12/2017,102176.1222
9/12/2017,102187.7857
10/12/2017,102185.9523
11/12/2017,102186.1034
12/12/2017,102136.2377
13/12/2017,102110.5352
14/12/2017,102055.2185
15/12/2017,102173.5723
16/12/2017,102225.1087
17/12/2017,102231.8024
18/12/2017,102232.0024
19/12/2017,102690.8634
20/12/2017,102692.8576
21/12/2017,102633.6882
22/12/2017,102635.2737
23/12/2017,102408.9395
24/12/2017,102414.4644
25/12/2017,102414.2917
26/12/2017,102414.3592
27/12/2017,102414.893
28/12/2017,102362.3878
29/12/2017,102419.0861
30/12/2017,102692.2922
31/12/2017,102654.9329
1/1/2018,102654.9329
2/1/2018,102655.1123
3/1/2018,102934.9651
4/1/2018,100525.5273
5/1/2018,100599.7456
6/1/2018,101042.2611
7/1/2018,101045.2772
8/1/2018,101045.3224
9/1/2018,101720.4915
10/1/2018,101751.2709
11/1/2018,101673.5709
12/1/2018,101703.9248
13/1/2018,101689.6649
14/1/2018,101635.0134
15/1/2018,101635.9236
16/1/2018,101575.4134
17/1/2018,101577.6876
18/1/2018,101424.6728
19/1/2018,101393.9747
20/1/2018,100581.577
21/1/2018,100616.5224
22/1/2018,100617.3898
23/1/2018,100967.7353
24/1/2018,100903.0578
25/1/2018,100860.1092
26/1/2018,100754.7196
27/1/2018,100944.9399
28/1/2018,100900.9286
29/1/2018,100900.9784
30/1/2018,100796.6175
31/1/2018,100621.7856
1/2/2018,100403.9248
2/2/2018,100555.4806
3/2/2018,100671.232
4/2/2018,100671.232
5/2/2018,100671.232
6/2/2018,100558.0637
7/2/2018,100288.8145
8/2/2018,100284.9902
9/2/2018,100178.018
10/2/2018,100165.4895
11/2/2018,100165.4895
12/2/2018,100165.8837
13/2/2018,100147.7305
14/2/2018,100165.8944
15/2/2018,100124.1494
16/2/2018,100029.8095
17/2/2018,99711.27909
18/2/2018,99537.56464
19/2/2018,99537.56464
20/2/2018,99539.21796
21/2/2018,99785.99749
22/2/2018,100262.4849
23/2/2018,100299.2187
24/2/2018,100342.262
25/2/2018,100504.2278
26/2/2018,100504.6028
27/2/2018,100418.4499
28/2/2018,100347.5093
1/3/2018,100326.7571
2/3/2018,100445.4413
3/3/2018,100171.6168
4/3/2018,99847.24385
5/3/2018,99847.64823
6/3/2018,99888.12689
7/3/2018,99769.4544
8/3/2018,99743.50063
9/3/2018,99804.80906
10/3/2018,99885.39652
11/3/2018,99885.29194
12/3/2018,99885.8144
13/3/2018,99850.98666
14/3/2018,99849.59904
15/3/2018,99895.767
16/3/2018,99861.32033
17/3/2018,99662.06934
18/3/2018,99662.06934
19/3/2018,99662.19434
20/3/2018,99754.27457
21/3/2018,99822.13327
22/3/2018,99871.66701
23/3/2018,99979.22868
24/3/2018,99656.3903
25/3/2018,99657.10919
26/3/2018,99657.53343
27/3/2018,99595.32335
28/3/2018,99440.46864
29/3/2018,99519.79936
30/3/2018,99643.84784
31/3/2018,99643.84784
1/4/2018,99629.76736
2/4/2018,99629.76736
3/4/2018,99637.00962
4/4/2018,99745.43544
5/4/2018,100046.3746
6/4/2018,100117.0979
7/4/2018,100073.7561
8/4/2018,100126.6346
9/4/2018,100127.227
10/4/2018,100183.3276
11/4/2018,100436.9014
12/4/2018,100664.6508
13/4/2018,100740.7606
14/4/2018,100890.1874
15/4/2018,100917.8637
16/4/2018,100918.0027
17/4/2018,101061.3157
18/4/2018,101526.8658
19/4/2018,101972.4873
20/4/2018,102131.7951
21/4/2018,103094.4839
22/4/2018,103413.7185
23/4/2018,103415.2473
24/4/2018,103740.696
25/4/2018,103646.8297
26/4/2018,103875.2899
27/4/2018,104288.6102
28/4/2018,104536.8668
29/4/2018,104522.5439
30/4/2018,104522.7965
1/5/2018,104744.6284
2/5/2018,105072.5882
3/5/2018,106078.2428
4/5/2018,106768.7587
5/5/2018,108135.2672
6/5/2018,108135.2672
7/5/2018,108136.339
8/5/2018,108771.1265
9/5/2018,109591.5963
10/5/2018,110108.5348
11/5/2018,110727.9957
12/5/2018,111371.5539
13/5/2018,111371.5539
14/5/2018,111371.7539
15/5/2018,111680.8937
16/5/2018,111976.2393
17/5/2018,112335.4118
18/5/2018,112967.5283
19/5/2018,113964.3262
20/5/2018,113775.7379
21/5/2018,113777.0296
22/5/2018,113777.4225
23/5/2018,114801.1087
24/5/2018,115375.3649
25/5/2018,115587.8548
26/5/2018,116131.1854
27/5/2018,116176.6729
28/5/2018,116176.784
29/5/2018,117762.2232
30/5/2018,118388.497
31/5/2018,118410.8821
1/6/2018,118719.905
2/6/2018,118911.1854
3/6/2018,118344.4402
4/6/2018,118345.7235
5/6/2018,119936.5855
6/6/2018,121151.7762
7/6/2018,121801.2446
8/6/2018,122040.6914
9/6/2018,122751.5986
10/6/2018,122751.5986
11/6/2018,122751.7373
12/6/2018,123209.3754
13/6/2018,123512.5456
14/6/2018,123863.6015
15/6/2018,123922.0104
16/6/2018,124355.9888
17/6/2018,124355.9888
18/6/2018,124356.3221
19/6/2018,124470.1885
20/6/2018,124612.1004
21/6/2018,124554.3067
22/6/2018,124557.6506
23/6/2018,124649.2226
24/6/2018,124649.2226
25/6/2018,124650.2034
26/6/2018,125138.9212
27/6/2018,124764.5517
28/6/2018,125066.2514
29/6/2018,125150.5212
30/6/2018,124656.1988
1/7/2018,124678.0761
2/7/2018,124678.0761
3/7/2018,124678.3261
4/7/2018,124605.9816
5/7/2018,124012.7297
6/7/2018,123769.7286
7/7/2018,123876.5723
8/7/2018,123876.5723
9/7/2018,123877.3995
10/7/2018,123596.0691
11/7/2018,123379.8866
12/7/2018,122593.4469
13/7/2018,122346.7612
14/7/2018,121860.591
15/7/2018,121860.591
16/7/2018,121861.4093
17/7/2018,121620.0663
18/7/2018,121316.3975
19/7/2018,121090.4044
20/7/2018,120529.8447
21/7/2018,120199.081
22/7/2018,120199.081
23/7/2018,120199.962
24/7/2018,119710.783
25/7/2018,119265.2819
26/7/2018,119204.7386
27/7/2018,118681.2356
28/7/2018,118338.5608
29/7/2018,118338.5608
30/7/2018,118339.4613
31/7/2018,117937.6452
1/8/2018,117647.613
2/8/2018,117204.0507
3/8/2018,116793.9394
4/8/2018,116102.016
5/8/2018,116171.5661
6/8/2018,116171.5661
7/8/2018,116171.107
8/8/2018,115827.798
9/8/2018,115844.3076
10/8/2018,115613.2656
11/8/2018,115291.4447
12/8/2018,115175.0843
13/8/2018,115176.1601
14/8/2018,115070.2956
15/8/2018,115093.0188
16/8/2018,114751.6393
17/8/2018,114676.0168
18/8/2018,114742.9767
19/8/2018,114742.9767
20/8/2018,114743.4689
21/8/2018,114645.2796
22/8/2018,113641.0159
23/8/2018,113606.7373
24/8/2018,113842.356
25/8/2018,113901.9847
26/8/2018,113959.969
27/8/2018,113960.2745
28/8/2018,114520.0245
29/8/2018,114802.9145
30/8/2018,115060.4727
31/8/2018,115127.8996
1/9/2018,114788.1319
2/9/2018,115455.5253
3/9/2018,115455.5253
4/9/2018,115534.3935
5/9/2018,115266.7973
6/9/2018,115068.0943
7/9/2018,115124.8366
8/9/2018,115148.8445
9/9/2018,115147.7547
10/9/2018,115147.8701
11/9/2018,115368.4879
12/9/2018,115060.0617
13/9/2018,114897.6011
14/9/2018,114718.3108
15/9/2018,114710.8089
16/9/2018,114711.019
17/9/2018,114711.4077
18/9/2018,114507.3414
19/9/2018,114354.2645
20/9/2018,113955.6556
21/9/2018,113763.0943
22/9/2018,113645.3599
23/9/2018,113645.3599
24/9/2018,113647.0168
25/9/2018,113027.8239
26/9/2018,114561.6102
27/9/2018,114072.6327
28/9/2018,112920.2098
29/9/2018,111755.8381
30/9/2018,111755.8381
1/10/2018,111758.1326
2/10/2018,111017.9444
3/10/2018,110332.6884
4/10/2018,109194.9518
5/10/2018,108900.2962
6/10/2018,108689.1781
7/10/2018,108689.1781
8/10/2018,108689.1781
9/10/2018,108689.3046
10/10/2018,108279.6316
11/10/2018,108282.6073
12/10/2018,108183.7312
13/10/2018,107807.9005
14/10/2018,107807.9005
15/10/2018,107808.4772
16/10/2018,107638.7125
17/10/2018,107554.085
18/10/2018,107460.8922
19/10/2018,107273.8367
20/10/2018,107391.162
21/10/2018,107391.162
22/10/2018,107391.5056
23/10/2018,107243.4868
24/10/2018,106912.6037
25/10/2018,107020.846
26/10/2018,107501.568
27/10/2018,107342.9945
28/10/2018,107342.9945
29/10/2018,107343.1122
30/10/2018,107452.0063
31/10/2018,107568.7185
1/11/2018,107915.2455
2/11/2018,107808.0204
3/11/2018,107800.6162
4/11/2018,107800.6162
5/11/2018,107801.0405
6/11/2018,107702.6708
7/11/2018,108946.7119
8/11/2018,109034.1241
9/11/2018,109023.0492
10/11/2018,108934.4304
11/11/2018,108934.4304
12/11/2018,108935.8304
13/11/2018,108914.7982
14/11/2018,108895.6975
15/11/2018,108604.5819
16/11/2018,108536.0765
17/11/2018,108529.0268
18/11/2018,108529.0268
19/11/2018,108529.8479
20/11/2018,108468.7736
21/11/2018,108688.4493
22/11/2018,108669.4875
23/11/2018,108608.3365
24/11/2018,108475.073
25/11/2018,108475.073
26/11/2018,108476.873
27/11/2018,108351.8604
28/11/2018,108281.924
29/11/2018,105847.3593
30/11/2018,105215.8358
1/12/2018,104685.4449
2/12/2018,104685.4449
3/12/2018,104687.6832
4/12/2018,104231.4687
5/12/2018,103757.5251
6/12/2018,103285.056
7/12/2018,103676.895
8/12/2018,102912.9089
9/12/2018,102912.9089
10/12/2018,102913.5314
11/12/2018,102810.2863
12/12/2018,102607.7771
13/12/2018,102528.1368
14/12/2018,101665.6689
15/12/2018,101318.6242
16/12/2018,101318.6242
17/12/2018,101319.0809
18/12/2018,101270.857
19/12/2018,100823.7337
20/12/2018,99816.39675
21/12/2018,99535.95965
22/12/2018,99473.81391
23/12/2018,99474.69626
24/12/2018,99474.81992
25/12/2018,99274.18868
26/12/2018,99274.75118
27/12/2018,99274.75118
28/12/2018,98719.77606
29/12/2018,98609.9344
30/12/2018,98633.33489
31/12/2018,98633.33489
1/1/2019,99178.60851
2/1/2019,99620.16357
3/1/2019,100064.2386
4/1/2019,101005.5512
5/1/2019,100998.8489
6/1/2019,100998.8489
7/1/2019,100998.9322
8/1/2019,100476.6307
9/1/2019,100562.3416
10/1/2019,100747.9252
11/1/2019,100784.5501
12/1/2019,100806.6366
13/1/2019,100806.6366
14/1/2019,100806.853
15/1/2019,101025.0485
16/1/2019,101155.6032
17/1/2019,101831.7815
18/1/2019,101908.9029
19/1/2019,101897.6408
20/1/2019,101898.2469
21/1/2019,101898.2469
22/1/2019,101841.2994
23/1/2019,102393.0582
24/1/2019,104759.9772
25/1/2019,104864.5858
26/1/2019,104893.5124
27/1/2019,104893.5124
28/1/2019,104912.2324
29/1/2019,104946.1502
30/1/2019,104950.9923
31/1/2019,104973.3794
1/2/2019,104987.7955
2/2/2019,104802.772
3/2/2019,104802.772
4/2/2019,104803.1905
5/2/2019,104798.9277
6/2/2019,104594.6982
7/2/2019,104287.2551
8/2/2019,103527.0607
9/2/2019,103503.7998
10/2/2019,103503.7998
11/2/2019,103503.7998
12/2/2019,103417.6202
13/2/2019,103380.7932
14/2/2019,103268.4249
15/2/2019,103231.0882
16/2/2019,103120.6787
17/2/2019,103090.1377
18/2/2019,103090.1377
19/2/2019,103090.1377
20/2/2019,103085.1442
21/2/2019,103064.1905
22/2/2019,103179.9137
23/2/2019,103214.3464
