stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding,level_id,platform_code
"26506","East Pakenham Station","-38.08430484","145.50648448","","vic:rail:EPH","1","Level 0","1"
"26507","East Pakenham Station","-38.08424220","145.50651996","","vic:rail:EPH","1","Level 0","2"
"26508","Footscray Station","-37.80178019","144.90237312","","vic:rail:FSY","1","Level 0","5"
"26509","Footscray Station","-37.80179223","144.90254314","","vic:rail:FSY","1","Level 0","6"
"26510","Frankston Station","-38.14263048","145.12621712","","vic:rail:FKN","1","Level 0","3"
"26511","Hawkstowe Station","-37.62289600","145.09743269","","vic:rail:HWS","1","Level 1","1"
"26512","Hawkstowe Station","-37.62289454","145.09734208","","vic:rail:HWS","1","Level 1","2"
"26513","Laverton Station","-37.86371549","144.77279789","","vic:rail:LAV","1","Level 0","3"
"26514","Lynbrook Station","-38.05718735","145.24923319","","vic:rail:LBK","1","Level 0","1"
"26515","Lynbrook Station","-38.05713534","145.24937120","","vic:rail:LBK","1","Level 0","2"
"26516","Merinda Park Station","-38.07934701","145.26378820","","vic:rail:MPK","1","Level 0","2"
"26517","Mernda Station","-37.60231503","145.10097021","","vic:rail:MDD","1","Level 1","1"
"26518","Mernda Station","-37.60230511","145.10091382","","vic:rail:MDD","1","Level 1","2"
"26519","Middle Gorge Station","-37.64380519","145.09246787","","vic:rail:MMR","1","Level 0","1"
"26520","Middle Gorge Station","-37.64382965","145.09230857","","vic:rail:MMR","1","Level 1","2"
"26521","Montmorency Station","-37.71522110","145.12132478","","vic:rail:MMY","1","Level 0","2"
"26522","South Morang Station","-37.64907911","145.06766922","","vic:rail:SMG","1","Level -1","1"
"26523","South Morang Station","-37.64901587","145.06765952","","vic:rail:SMG","1","Level -1","2"
"26527","Southland Station","-37.95912748","145.04925898","","vic:rail:SOU","1","Level 0","1"
"26528","Southland Station","-37.95894751","145.04927513","","vic:rail:SOU","1","Level 0","2"
"26529","Sunbury Station","-37.57944346","144.72784025","","vic:rail:SUY","1","Level 0","1"
"26530","Sunshine Station","-37.78827451","144.83285179","","vic:rail:SUN","1","Level 0","1"
"26531","Sunshine Station","-37.78833609","144.83277050","","vic:rail:SUN","1","Level 0","2"
"26534","Thomastown Station","-37.68031068","145.01425692","","vic:rail:TSN","1","Level 0","2"
"26535","Union Station","-37.82247773","145.10137376","","vic:rail:UNN","1","Level 0","1"
"26536","Union Station","-37.82245015","145.10134039","","vic:rail:UNN","1","Level 0","2"
"26537","Union Station","-37.82236780","145.10126297","","vic:rail:UNN","1","Level 0","3"
"26538","West Footscray Station","-37.80171183","144.88294250","","vic:rail:WFY","1","Level 0","3"
"26539","Westall Station","-37.93749095","145.13769723","","vic:rail:WTL","1","Level 0","3"
"26540","Williams Landing Station","-37.87023584","144.74655812","","vic:rail:WLD","1","Level 0","1"
"26541","Williams Landing Station","-37.87028174","144.74660219","","vic:rail:WLD","1","Level 0","2"
"3236","Bittern Station","-38.33714729","145.17804406","","vic:rail:BIT","1","Level 0","1"
"3580","Hastings Station","-38.30555944","145.18598235","","vic:rail:HST","1","Level 0","1"
"40218","Roxburgh Park Station","-37.63798939","144.93548970","","vic:rail:RXP","1","Level 0","1"
"40219","Roxburgh Park Station","-37.63802423","144.93542074","","vic:rail:RXP","1","Level 0","2"
"4318","Tyabb Station","-38.25974029","145.18623113","","vic:rail:TAB","1","Level 0","1"
"5082","Somerville Station","-38.22543328","145.17632260","","vic:rail:SVE","1","Level 0","1"
"5701","Baxter Station","-38.19405207","145.16052586","","vic:rail:BXR","1","Level 0","1"
"5804","Gardiner Station","-37.85279825","145.05091719","","vic:rail:GAR","1","Level 0","2"
"5966","Glen Iris Station","-37.85924349","145.05811294","","vic:rail:GIR","1","Level 0","1"
"615","Crib Point Station","-38.36577547","145.20368566","","vic:rail:CPT","1","Level 0","1"
"7878","Leawarra Station","-38.15206211","145.13960172","","vic:rail:LWA","1","Level 0","1"
"8266","Glen Iris Station","-37.85919938","145.05817093","","vic:rail:GIR","1","Level 0","2"
"8272","Darling Station","-37.86894634","145.06286016","","vic:rail:DLG","1","Level 0","1"
"8691","Darling Station","-37.86892119","145.06297450","","vic:rail:DLG","1","Level 0","2"
"8705","East Malvern Station","-37.87688031","145.06911007","","vic:rail:EMV","1","Level 0","1"
"8718","East Malvern Station","-37.87684727","145.06929284","","vic:rail:EMV","1","Level 0","2"
"8763","Holmesglen Station","-37.87461617","145.08996300","","vic:rail:HOL","1","Level 0","1"
"8766","Holmesglen Station","-37.87456231","145.08997576","","vic:rail:HOL","1","Level 0","2"
"88","Stony Point Station","-38.37405575","145.22133817","","vic:rail:STY","1","Level 0","1"
"vic:rail:ACF","Aircraft Railway Station","-37.86660595","144.76080944","1","","1","",""
"vic:rail:ALB","Albion Railway Station","-37.77765281","144.82470361","1","","1","",""
"vic:rail:ALM","Alamein Railway Station","-37.86832039","145.07965567","1","","1","",""
"vic:rail:ALM_ConX","Connex","-37.86832039","145.07965567","","vic:rail:ALM","","Level 0",""
"vic:rail:ALM_EN1","Ashburn Gr","-37.86811617","145.07984286","2","vic:rail:ALM","1","Level 0",""
"vic:rail:ALP","Alphington Railway Station","-37.77839363","145.03125493","1","","1","",""
"vic:rail:ALT","Altona Railway Station","-37.86714760","144.82964474","1","","1","",""
"vic:rail:ARM","Armadale Railway Station","-37.85645238","145.01932554","1","","1","",""
"vic:rail:ASH","Ashburton Railway Station","-37.86196753","145.08134376","1","","1","",""
"vic:rail:ASP","Aspendale Railway Station","-38.02722019","145.10214962","1","","1","",""
"vic:rail:ASV","Ascot Vale Railway Station","-37.77530609","144.92182074","1","","1","",""
"vic:rail:ASY","Anstey Railway Station","-37.76124203","144.96068404","1","","1","",""
"vic:rail:AUB","Auburn Railway Station","-37.82239831","145.04584366","1","","1","",""
"vic:rail:BAT","Batman Railway Station","-37.73352285","144.96284055","1","","1","",""
"vic:rail:BAY","Bayswater Railway Station","-37.84173004","145.26813639","1","","1","",""
"vic:rail:BBH","Brighton Beach Railway Station","-37.92648432","144.98915355","1","","1","",""
"vic:rail:BBN","Blackburn Railway Station","-37.82007075","145.15001354","1","","1","",""
"vic:rail:BCV","Balaclava Railway Station","-37.86948773","144.99351210","1","","1","",""
"vic:rail:BEG","Belgrave Railway Station","-37.90910210","145.35529128","1","","1","",""
"vic:rail:BEL","Bell Railway Station","-37.74556212","145.00015503","1","","1","",""
"vic:rail:BEL_BR1","Bike & Ride","-37.74613901","145.00016220","3","vic:rail:BEL","","Level 0",""
"vic:rail:BEL_CN1","Concourse","-37.74594237","145.00025829","3","vic:rail:BEL","","Level 0",""
"vic:rail:BEL_EN1","Bell St","-37.74575360","145.00028607","2","vic:rail:BEL","1","Level 0",""
"vic:rail:BEL_EN2","Railway Pl","-37.74612214","145.00023075","2","vic:rail:BEL","1","Level 0",""
"vic:rail:BEL_PR1","Park & Ride","-37.74687841","145.00018769","3","vic:rail:BEL","","Level 0",""
"vic:rail:BEN","Bentleigh Railway Station","-37.91742457","145.03699513","1","","1","",""
"vic:rail:BEW","Berwick Railway Station","-38.03998037","145.34541666","1","","1","",""
"vic:rail:BFD","Beaconsfield Railway Station","-38.05083135","145.36607374","1","","1","",""
"vic:rail:BIT","Bittern Railway Station","-38.33739032","145.17802653","1","","1","",""
"vic:rail:BLY","Burnley Railway Station","-37.82756022","145.00755515","1","","1","",""
"vic:rail:BMS","Broadmeadows Railway Station","-37.68304926","144.91961322","1","","1","",""
"vic:rail:BON","Bonbeach Railway Station","-38.06547485","145.12010580","1","","1","",""
"vic:rail:BOR","Boronia Railway Station","-37.86040238","145.28470457","1","","1","",""
"vic:rail:BOX","Box Hill Railway Station","-37.81922165","145.12142893","1","","1","",""
"vic:rail:BWD","Burwood Railway Station","-37.85156328","145.08051107","1","","1","",""
"vic:rail:BWK","Brunswick Railway Station","-37.76772055","144.95958654","1","","1","",""
"vic:rail:BXR","Baxter Railway Station","-38.19404306","145.16052609","1","","1","",""
"vic:rail:CAM","Camberwell Railway Station","-37.82656714","145.05869718","1","","1","",""
"vic:rail:CAR","Carrum Railway Station","-38.07653027","145.12280960","1","","1","",""
"vic:rail:CBE","Cranbourne Railway Station","-38.09953731","145.28059898","1","","1","",""
"vic:rail:CBY","Canterbury Railway Station","-37.82448518","145.08122424","1","","1","",""
"vic:rail:CDA","Cardinia Road Railway Station","-38.07129047","145.43779101","1","","1","",""
"vic:rail:CDN","Croydon Railway Station","-37.79530018","145.28048737","1","","1","",""
"vic:rail:CFD","Caulfield Railway Station","-37.87745946","145.04252478","1","","1","",""
"vic:rail:CGB","Craigieburn Railway Station","-37.60192480","144.94330601","1","","1","",""
"vic:rail:CHL","Clifton Hill Railway Station","-37.78865745","144.99541670","1","","1","",""
"vic:rail:CHL_BR1","Bike & Ride","-37.78862432","144.99558793","3","vic:rail:CHL","","Level 0",""
"vic:rail:CHL_DP1","Ramp","-37.78814003","144.99572593","3","vic:rail:CHL","","Level -1",""
"vic:rail:CHL_DP2","Underpass","-37.78810586","144.99530670","3","vic:rail:CHL","","Level -1",""
"vic:rail:CHL_DP3","Ramp","-37.78805406","144.99491065","3","vic:rail:CHL","","Level -1",""
"vic:rail:CHL_EN1","John St","-37.78849918","144.99564809","2","vic:rail:CHL","1","Level 0",""
"vic:rail:CHL_EN2","Hoddle St","-37.78860913","144.99522496","2","vic:rail:CHL","1","Level 0",""
"vic:rail:CHL_EN3","Hoddle St","-37.78877108","144.99520923","2","vic:rail:CHL","1","Level 0",""
"vic:rail:CHL_EN4","Hoddle St","-37.78828748","144.99485892","2","vic:rail:CHL","1","Level 0",""
"vic:rail:CHL_EN5","Hoddle St","-37.78781143","144.99495128","2","vic:rail:CHL","1","Level 0",""
"vic:rail:CHL_PR1","Park & Ride 1","-37.78928973","144.99550182","3","vic:rail:CHL","","Level 0",""
"vic:rail:CHL_PR2","Park & Ride 2","-37.78785120","144.99569967","3","vic:rail:CHL","","Level 0",""
"vic:rail:CHM","Chatham Railway Station","-37.82429952","145.08864793","1","","1","",""
"vic:rail:CLA","Clayton Railway Station","-37.92468255","145.12053436","1","","1","",""
"vic:rail:CLO","Coolaroo Railway Station","-37.66111042","144.92604123","1","","1","",""
"vic:rail:CNE","Carnegie Railway Station","-37.88624148","145.05857506","1","","1","",""
"vic:rail:COB","Coburg Railway Station","-37.74234502","144.96333634","1","","1","",""
"vic:rail:CPT","Crib Point Railway Station","-38.36612338","145.20404332","1","","1","",""
"vic:rail:CSA","Chelsea Railway Station","-38.05329032","145.11667950","1","","1","",""
"vic:rail:CTM","Cheltenham Railway Station","-37.96664989","145.05455793","1","","1","",""
"vic:rail:CWD","Collingwood Railway Station","-37.80452593","144.99374967","1","","1","",""
"vic:rail:CWD_DP1","Decision Point 1","-37.80479732","144.99381047","3","vic:rail:CWD","","Level 1",""
"vic:rail:CWD_DP2","Decision Point 2","-37.80482008","144.99355998","3","vic:rail:CWD","","Level 1",""
"vic:rail:CWD_EN1","Stanton St","-37.80426780","144.99393838","2","vic:rail:CWD","1","Level 0",""
"vic:rail:CWD_EN2","Gipps St","-37.80477988","144.99384502","2","vic:rail:CWD","1","Level 0",""
"vic:rail:CWD_EN3","Gipps St","-37.80504914","144.99378094","2","vic:rail:CWD","1","Level 0",""
"vic:rail:CWD_EN4","Stanton St","-37.80425338","144.99362075","2","vic:rail:CWD","1","Level 0",""
"vic:rail:CWD_EN5","Gipps St","-37.80473882","144.99355082","2","vic:rail:CWD","1","Level 0",""
"vic:rail:CWD_EN6","Gipps St","-37.80496363","144.99352202","2","vic:rail:CWD","1","Level 0",""
"vic:rail:CWD_PR1","Park & Ride","-37.80471103","144.99350614","3","vic:rail:CWD","","Level 0",""
"vic:rail:CXT","Croxton Railway Station","-37.76410100","144.99705619","1","","1","",""
"vic:rail:CXT_EN1","Stott St","-37.76392625","144.99737875","2","vic:rail:CXT","1","Level 0",""
"vic:rail:CXT_EN2","Stott St","-37.76443834","144.99728548","2","vic:rail:CXT","1","Level 0",""
"vic:rail:CXT_EN3","Spencer St","-37.76376212","144.99673613","2","vic:rail:CXT","1","Level 0",""
"vic:rail:CXT_EN4","Spencer St","-37.76402277","144.99669504","2","vic:rail:CXT","1","Level 0",""
"vic:rail:CXT_EN5","Railway Parade","-37.76471848","144.99680114","2","vic:rail:CXT","1","Level 0",""
"vic:rail:CXT_EN6","Stott St","-37.76407707","144.99723846","2","vic:rail:CXT","1","Level 1",""
"vic:rail:CXT_EN7","Spencer St","-37.76404406","144.99688745","2","vic:rail:CXT","1","Level 1",""
"vic:rail:DBN","Darebin Railway Station","-37.77496341","145.03847598","1","","1","",""
"vic:rail:DCK","Diamond Creek Railway Station","-37.67337905","145.15853819","1","","1","",""
"vic:rail:DEN","Dennis Railway Station","-37.77918729","145.00824163","1","","1","",""
"vic:rail:DLG","Darling Railway Station","-37.86895684","145.06295083","1","","1","",""
"vic:rail:DNG","Dandenong Railway Station","-37.98996792","145.20972537","1","","1","",""
"vic:rail:DRT","Diggers Rest Railway Station","-37.62696051","144.71982218","1","","1","",""
"vic:rail:EAG","Eaglemont Railway Station","-37.76358553","145.05394269","1","","1","",""
"vic:rail:ECM","East Camberwell Railway Station","-37.82589419","145.06819025","1","","1","",""
"vic:rail:EDI","Edithvale Railway Station","-38.03653574","145.10758338","1","","1","",""
"vic:rail:ELS","Elsternwick Railway Station","-37.88475311","145.00089787","1","","1","",""
"vic:rail:ELT","Eltham Railway Station","-37.71354967","145.14782202","1","","1","",""
"vic:rail:EMV","East Malvern Railway Station","-37.87692101","145.06939324","1","","1","",""
"vic:rail:EPH","East Pakenham Railway Station ","-38.08441136","145.50635689","1","","1","",""
"vic:rail:EPP","Epping Railway Station","-37.65217784","145.03107934","1","","1","",""
"vic:rail:EPP_BR1","Bike and Ride","-37.65228518","145.03103116","3","vic:rail:EPP","","Level 0",""
"vic:rail:EPP_EN1","Cooper St","-37.65219472","145.03101088","2","vic:rail:EPP","1","Level 0",""
"vic:rail:EPP_PR1","Park and Ride 1","-37.65262987","145.03062534","3","vic:rail:EPP","","Level 0",""
"vic:rail:EPP_PR2","Park and Ride 2","-37.65240046","145.02876115","3","vic:rail:EPP","","Level 0",""
"vic:rail:EPP_PR3","Park and Ride 3","-37.65167390","145.03220345","3","vic:rail:EPP","","Level 0",""
"vic:rail:EPP_PR4","Park and Ride 4","-37.65149121","145.03151686","3","vic:rail:EPP","","Level 0",""
"vic:rail:EPP_TX1","Taxi Zone","-37.65251537","145.03186386","3","vic:rail:EPP","","Level 0",""
"vic:rail:ERM","East Richmond Railway Station","-37.82639995","144.99706569","1","","1","",""
"vic:rail:ESD","Essendon Railway Station","-37.75601170","144.91619750","1","","1","",""
"vic:rail:FAK","Fawkner Railway Station","-37.71462129","144.96054503","1","","1","",""
"vic:rail:FBD","Flemington Bridge Railway Station","-37.78813995","144.93932328","1","","1","",""
"vic:rail:FFD","Fairfield Railway Station","-37.77917126","145.01690530","1","","1","",""
"vic:rail:FGS","Flagstaff Railway Station","-37.81198150","144.95566511","1","","1","",""
"vic:rail:FKN","Frankston Railway Station","-38.14299007","145.12616228","1","","1","",""
"vic:rail:FSS","Flinders Street Railway Station","-37.81830513","144.96696435","1","","1","",""
"vic:rail:FSY","Footscray Railway Station","-37.80141343","144.90202006","1","","1","",""
"vic:rail:FTG","Ferntree Gully Railway Station","-37.88169799","145.29525126","1","","1","",""
"vic:rail:GAR","Gardiner Railway Station","-37.85327908","145.05165466","1","","1","",""
"vic:rail:GBV","Glenbervie Railway Station","-37.74720985","144.92093868","1","","1","",""
"vic:rail:GFE","Glenferrie Railway Station","-37.82146682","145.03643883","1","","1","",""
"vic:rail:GHY","Glen Huntly Railway Station ","-37.88971946","145.04222285","1","","1","",""
"vic:rail:GIN","Ginifer Railway Station","-37.76008529","144.81135895","1","","1","",""
"vic:rail:GIR","Glen Iris Railway Station","-37.85930842","145.05822490","1","","1","",""
"vic:rail:GOW","Gowrie Railway Station","-37.70067800","144.95887432","1","","1","",""
"vic:rail:GRN","Greensborough Railway Station","-37.70371477","145.10793589","1","","1","",""
"vic:rail:GRY","Glenroy Railway Station","-37.70453633","144.91722040","1","","1","",""
"vic:rail:GVE","Gardenvale Railway Station","-37.89669508","145.00416843","1","","1","",""
"vic:rail:GWY","Glen Waverley Railway Station","-37.87950407","145.16205755","1","","1","",""
"vic:rail:HAM","Hampton Railway Station","-37.93798640","145.00150445","1","","1","",""
"vic:rail:HAW","Hawthorn Railway Station","-37.82182601","145.02289866","1","","1","",""
"vic:rail:HBE","Hurstbridge Railway Station","-37.63939817","145.19201689","1","","1","",""
"vic:rail:HBE_BR1","Bike & Ride","-37.63977136","145.19225718","3","vic:rail:HBE","","Level 0",""
"vic:rail:HBE_ConX","Connex","-37.63939817","145.19201689","","vic:rail:HBE","","Level 0",""
"vic:rail:HBE_EN1","Main Rd","-37.63959758","145.19209139","2","vic:rail:HBE","1","Level 0",""
"vic:rail:HBE_PR1","Park & Ride 1","-37.63942209","145.19240164","3","vic:rail:HBE","","Level 0",""
"vic:rail:HBE_PR2","Park & Ride 2","-37.63977535","145.19251774","3","vic:rail:HBE","","Level 0",""
"vic:rail:HBE_PR3","Park & Ride 3","-37.63840825","145.19269820","3","vic:rail:HBE","","Level 0",""
"vic:rail:HBE_PR4","Park & Ride 4","-37.63984616","145.19125804","3","vic:rail:HBE","","Level 0",""
"vic:rail:HCG","Hoppers Crossing Railway Station","-37.88338025","144.70074704","1","","1","",""
"vic:rail:HDB","Heidelberg Railway Station","-37.75707293","145.06068552","1","","1","",""
"vic:rail:HEY","Heyington Railway Station","-37.83465462","145.02264711","1","","0","",""
"vic:rail:HIG","Highett Railway Station","-37.94842500","145.04187180","1","","1","",""
"vic:rail:HKN","Hawksburn Railway Station","-37.84459087","145.00214206","1","","1","",""
"vic:rail:HLM","Hallam Railway Station","-38.01774038","145.26977680","1","","1","",""
"vic:rail:HMT","Heathmont Railway Station","-37.82832227","145.24455538","1","","1","",""
"vic:rail:HOL","Holmesglen Railway Station","-37.87440222","145.09066203","1","","1","",""
"vic:rail:HST","Hastings Railway Station","-38.30565853","145.18597988","1","","1","",""
"vic:rail:HTD","Heatherdale Railway Station","-37.81882320","145.21397044","1","","1","",""
"vic:rail:HUG","Hughesdale Railway Station","-37.89419074","145.07618607","1","","1","",""
"vic:rail:HUN","Huntingdale Railway Station","-37.91101734","145.10236432","1","","1","",""
"vic:rail:HWL","Hartwell Railway Station","-37.84398457","145.07555959","1","","1","",""
"vic:rail:HWS","Hawkstowe Railway Station","-37.62297489","145.09729471","1","","1","",""
"vic:rail:HWS_BR1","Bike and Ride 1","-37.62242793","145.09746728","3","vic:rail:HWS","","Level 0",""
"vic:rail:HWS_DP1","Decision Point 1","-37.62270628","145.09740353","3","vic:rail:HWS","","Level 0",""
"vic:rail:HWS_EN1","Hawkstowe Pde","-37.62244521","145.09742152","2","vic:rail:HWS","1","Level 0",""
"vic:rail:HWS_EN2","Hawkstowe Pde","-37.62263311","145.09733741","2","vic:rail:HWS","1","Level 0",""
"vic:rail:HWS_LI1","lift","-37.62258917","145.09740652","3","vic:rail:HWS","","Level 0",""
"vic:rail:HWS_PR1","Park and Ride 1","-37.62151758","145.09690131","3","vic:rail:HWS","","Level 0",""
"vic:rail:HWS_TX1","Taxi Zone","-37.62218786","145.09711083","3","vic:rail:HWS","","Level 0",""
"vic:rail:IVA","Ivanhoe Railway Station","-37.76889674","145.04542519","1","","1","",""
"vic:rail:JAC","Jacana Railway Station","-37.69513079","144.91585052","1","","1","",""
"vic:rail:JLI","Jolimont-MCG Railway Station","-37.81652702","144.98409834","1","","1","",""
"vic:rail:JLI_DP1","Decision point 1","-37.81685959","144.98510032","3","vic:rail:JLI","","Level -1",""
"vic:rail:JLI_DP2","Decision point 2","-37.81647038","144.98447475","3","vic:rail:JLI","","Level -1",""
"vic:rail:JLI_DP3","Decision point 3","-37.81671585","144.98512695","3","vic:rail:JLI","","Level 0",""
"vic:rail:JLI_DP4","Decision point 4","-37.81665144","144.98347016","3","vic:rail:JLI","","Level -1",""
"vic:rail:JLI_DP5","Decision point 5","-37.81636398","144.98352342","3","vic:rail:JLI","","Level 0",""
"vic:rail:JLI_EN1","Yarra Park","-37.81671223","144.98438866","2","vic:rail:JLI","1","Level -1",""
"vic:rail:JLI_EN2","Wellington Pde","-37.81620495","144.98370951","2","vic:rail:JLI","1","Level 0",""
"vic:rail:JLI_EN3","Yarra Park","-37.81662183","144.98384584","2","vic:rail:JLI","1","Level -1",""
"vic:rail:JLI_EN4","Wellington Pde","-37.81643481","144.98397589","2","vic:rail:JLI","1","Level -1",""
"vic:rail:JOR","Jordanville Railway Station","-37.87360339","145.11209016","1","","1","",""
"vic:rail:JWL","Jewell Railway Station","-37.77498702","144.95871691","1","","1","",""
"vic:rail:KAN","Kananook Railway Station","-38.12175231","145.13537493","1","","1","",""
"vic:rail:KEN","Kensington Railway Station","-37.79378022","144.93052444","1","","1","",""
"vic:rail:KPK","Keon Park Railway Station","-37.69487012","145.01188382","1","","1","",""
"vic:rail:KPK_BR1","Bike & Ride","-37.69599324","145.01168369","3","vic:rail:KPK","","Level 0",""
"vic:rail:KPK_CN1","Concourse","-37.69570537","145.01171407","3","vic:rail:KPK","","Level 1",""
"vic:rail:KPK_EN1","Keon Pde","-37.69554361","145.01174107","2","vic:rail:KPK","1","Level 0",""
"vic:rail:KPK_EN2","High St","-37.69586713","145.01168706","2","vic:rail:KPK","1","Level 0",""
"vic:rail:KPK_KR1","Kiss & Ride","-37.69649348","145.01142082","3","vic:rail:KPK","","Level 0",""
"vic:rail:KPK_PR1","Park & Ride 1","-37.69412342","145.01196047","3","vic:rail:KPK","","Level 0",""
"vic:rail:KPK_PR2","Park & Ride 2","-37.69721239","145.01129953","3","vic:rail:KPK","","Level 0",""
"vic:rail:KPL","Keilor Plains Railway Station","-37.72927934","144.79373807","1","","1","",""
"vic:rail:KYG","Kooyong Railway Station","-37.83992894","145.03355161","1","","1","",""
"vic:rail:LAB","Laburnum Railway Station","-37.82078023","145.14070271","1","","1","",""
"vic:rail:LAL","Lalor Railway Station","-37.66585075","145.01719317","1","","1","",""
"vic:rail:LAL_EN1","Station St","-37.66626473","145.01715948","2","vic:rail:LAL","1","Level 0",""
"vic:rail:LAL_PR1","Park & Ride 1","-37.66521113","145.01774302","3","vic:rail:LAL","","Level 0",""
"vic:rail:LAL_PR2","Park & Ride 2","-37.66548509","145.01688547","3","vic:rail:LAL","","Level 0",""
"vic:rail:LAL_PR3","Park & Ride 3","-37.66350861","145.01778831","3","vic:rail:LAL","","Level 0",""
"vic:rail:LAL_TX1","Taxi zone 1","-37.66478590","145.01710814","3","vic:rail:LAL","","Level 0",""
"vic:rail:LAV","Laverton Railway Station","-37.86369404","144.77261667","1","","1","",""
"vic:rail:LBK","Lynbrook Railway Station","-38.05734985","145.24925211","1","","1","",""
"vic:rail:LIL","Lilydale Railway Station","-37.75721264","145.34582227","1","","1","",""
"vic:rail:LWA","Leawarra Railway Station","-38.15203400","145.13953396","1","","1","",""
"vic:rail:MAC","Macaulay Railway Station","-37.79426673","144.93616633","1","","1","",""
"vic:rail:MAL","Malvern Railway Station","-37.86625330","145.02929394","1","","1","",""
"vic:rail:MBN","Middle Brighton Railway Station","-37.91513441","144.99629909","1","","1","",""
"vic:rail:MCD","Macleod Railway Station","-37.72601230","145.06914332","1","","1","",""
"vic:rail:MCE","Melbourne Central Railway Station","-37.80993896","144.96260489","1","","1","",""
"vic:rail:MCH","Mitcham Railway Station","-37.81816668","145.19220824","1","","1","",""
"vic:rail:MCK","McKinnon Railway Station","-37.91030903","145.03829897","1","","1","",""
"vic:rail:MDD","Mernda Railway Station","-37.60254907","145.10095293","1","","1","",""
"vic:rail:MDD_BR1","Bike and Ride","-37.60243841","145.10079716","3","vic:rail:MDD","","Level 0",""
"vic:rail:MDD_CN1","Concourse","-37.60296992","145.10078364","3","vic:rail:MDD","","Level 0",""
"vic:rail:MDD_DP1","Decision point 1","-37.60098577","145.10125320","3","vic:rail:MDD","","Level 0",""
"vic:rail:MDD_DP2","Decision point 2","-37.60132664","145.10115392","3","vic:rail:MDD","","Level 1",""
"vic:rail:MDD_EN1","Bridge Inn Rd","-37.60242258","145.10093349","2","vic:rail:MDD","1","Level 0",""
"vic:rail:MDD_EN2","Schotters Rd","-37.60098613","145.10127585","2","vic:rail:MDD","1","Level 0",""
"vic:rail:MDD_KR1","Kiss and Ride","-37.60270013","145.10137953","3","vic:rail:MDD","","Level 0",""
"vic:rail:MDD_PR1","Park and Ride 1","-37.60223897","145.10184435","3","vic:rail:MDD","","Level 0",""
"vic:rail:MDD_PR2","Park and Ride 2","-37.59827539","145.10195640","3","vic:rail:MDD","","Level 0",""
"vic:rail:MDD_TX1","Taxi Zone","-37.60176615","145.10158451","3","vic:rail:MDD","","Level 0",""
"vic:rail:MEN","Mentone Railway Station","-37.98277704","145.06580232","1","","1","",""
"vic:rail:MER","Merri Railway Station","-37.77784668","144.99297248","1","","1","",""
"vic:rail:MER_DP1","Decision Point 1","-37.77784115","144.99317700","3","vic:rail:MER","","Level 1",""
"vic:rail:MER_DP2","Decision Point 2","-37.77839673","144.99299167","3","vic:rail:MER","","Level 0",""
"vic:rail:MER_DP3","Decision Point 3","-37.77834685","144.99270916","3","vic:rail:MER","","Level 0",""
"vic:rail:MER_EN1","Bridge St/Railway St","-37.77785170","144.99326755","2","vic:rail:MER","1","Level 0",""
"vic:rail:MER_EN2","Bridge St","-37.77795864","144.99319653","2","vic:rail:MER","1","Level 0",""
"vic:rail:MER_EN3","S Park St","-37.77777229","144.99283825","2","vic:rail:MER","1","Level 0",""
"vic:rail:MER_PR1","Park & Ride","-37.77785286","144.99333564","3","vic:rail:MER","","Level 0",""
"vic:rail:MFY","Middle Footscray Railway Station","-37.80250470","144.89147208","1","","1","",""
"vic:rail:MLD","Moreland Railway Station","-37.75448484","144.96182303","1","","1","",""
"vic:rail:MLK","Mooroolbark Railway Station","-37.78474883","145.31240240","1","","1","",""
"vic:rail:MMR","Middle Gorge Railway Station","-37.64403391","145.09212201","1","","1","",""
"vic:rail:MMR_BR1","Bike and Ride","-37.64365354","145.09200707","3","vic:rail:MMR","","Level 0",""
"vic:rail:MMR_DP1","Decision Point 1","-37.64351765","145.09252056","3","vic:rail:MMR","","Level 1",""
"vic:rail:MMR_DP2","Decision Point 2","-37.64368310","145.09272033","3","vic:rail:MMR","","Level 0",""
"vic:rail:MMR_DP3","Underpass","-37.64344980","145.09278297","2","vic:rail:MMR","1","Level -1",""
"vic:rail:MMR_EN1","Old Plenty Rd","-37.64386125","145.09259111","2","vic:rail:MMR","1","Level 0",""
"vic:rail:MMR_EN2","Williamsons Rd","-37.64358605","145.09229214","2","vic:rail:MMR","1","Level 1",""
"vic:rail:MMR_EN3","Williamsons Rd","-37.64324153","145.09216495","2","vic:rail:MMR","1","Level 0",""
"vic:rail:MMR_PR1","Park and Ride","-37.64520544","145.09044862","3","vic:rail:MMR","","Level 0",""
"vic:rail:MMR_TX1","Taxi Zone","-37.64403186","145.09255274","3","vic:rail:MMR","","Level 0",""
"vic:rail:MMY","Montmorency Railway Station","-37.71529624","145.12151574","1","","1","",""
"vic:rail:MOR","Mordialloc Railway Station","-38.00658295","145.08765936","1","","1","",""
"vic:rail:MPD","Moonee Ponds Railway Station","-37.76570666","144.91916070","1","","1","",""
"vic:rail:MPK","Merinda Park Railway Station","-38.07900048","145.26351137","1","","1","",""
"vic:rail:MRB","Murrumbeena Railway Station","-37.89019832","145.06737487","1","","1","",""
"vic:rail:MRN","Moorabbin Railway Station","-37.93435329","145.03673829","1","","1","",""
"vic:rail:MRO","Morradoo Railway Station","-38.35403334","145.18960249","1","","1","",""
