Geography,Year,Gender,Age,Value
West Melbourne (Residential),2023,Male,Age 85+,2
West Melbourne (Residential),2028,Male,Age 85+,4
West Melbourne (Residential),2029,Male,Age 85+,4
West Melbourne (Residential),2030,Male,Age 85+,4
West Melbourne (Residential),2033,Male,Age 85+,6
City of Melbourne,2021,Total,Age 10-14,2211
City of Melbourne,2021,Total,Age 15-19,8036
City of Melbourne,2021,Total,Age 25-29,33868
City of Melbourne,2021,Total,Age 35-39,12540
City of Melbourne,2021,Total,Age 45-49,5608
City of Melbourne,2021,Total,Age 55-59,4873
City of Melbourne,2021,Total,Age 60-64,4209
City of Melbourne,2021,Total,Age 75-79,990
City of Melbourne,2021,Total,Age 85+,467
City of Melbourne,2022,Total,Age 15-19,7223
City of Melbourne,2022,Total,Age 20-24,32549
City of Melbourne,2022,Total,Age 25-29,32989
City of Melbourne,2022,Total,Age 50-54,5010
City of Melbourne,2023,Total,Age 0-4,5163
City of Melbourne,2023,Total,Age 15-19,6543
City of Melbourne,2023,Total,Age 25-29,32244
City of Melbourne,2023,Total,Age 35-39,15107
City of Melbourne,2023,Total,Age 55-59,4919
City of Melbourne,2023,Total,Age 60-64,4339
City of Melbourne,2023,Total,Age 75-79,1573
City of Melbourne,2023,Total,Age 80-84,706
City of Melbourne,2024,Total,Age 5-9,2807
City of Melbourne,2024,Total,Age 15-19,7922
City of Melbourne,2024,Total,Age 20-24,30271
City of Melbourne,2024,Total,Age 30-34,26654
City of Melbourne,2024,Total,Age 45-49,6797
City of Melbourne,2024,Total,Age 60-64,4349
City of Melbourne,2024,Total,Age 65-69,3965
City of Melbourne,2024,Total,Age 70-74,3519
City of Melbourne,2025,Total,Age 5-9,2936
City of Melbourne,2025,Total,Age 15-19,9548
City of Melbourne,2025,Total,Age 35-39,18256
City of Melbourne,2025,Total,Age 60-64,4341
City of Melbourne,2025,Total,Age 80-84,883
City of Melbourne,2025,Total,Age 85+,628
City of Melbourne,2026,Total,Age 35-39,19691
City of Melbourne,2026,Total,Age 40-44,13036
City of Melbourne,2026,Total,Age 55-59,5237
City of Melbourne,2026,Total,Age 60-64,4537
City of Melbourne,2026,Total,Age 85+,664
City of Melbourne,2027,Total,Age 10-14,2024
City of Melbourne,2027,Total,Age 25-29,38466
City of Melbourne,2027,Total,Age 55-59,5357
City of Melbourne,2027,Total,Age 60-64,4530
City of Melbourne,2028,Total,Age 20-24,36575
City of Melbourne,2028,Total,Age 30-34,31463
City of Melbourne,2028,Total,Age 40-44,15880
City of Melbourne,2028,Total,Age 60-64,4606
City of Melbourne,2029,Total,Age 35-39,25373
City of Melbourne,2029,Total,Age 40-44,17406
City of Melbourne,2029,Total,Age 50-54,7410
City of Melbourne,2029,Total,Age 65-69,4137
City of Melbourne,2030,Total,Age 30-34,31877
City of Melbourne,2030,Total,Age 35-39,27208
City of Melbourne,2031,Total,Age 10-14,2282
City of Melbourne,2031,Total,Age 15-19,11039
City of Melbourne,2031,Total,Age 20-24,41050
City of Melbourne,2031,Total,Age 30-34,33490
City of Melbourne,2031,Total,Age 35-39,28661
City of Melbourne,2031,Total,Age 45-49,13814
City of Melbourne,2031,Total,Age 60-64,4773
City of Melbourne,2031,Total,Age 70-74,3930
City of Melbourne,2031,Total,Age 80-84,2538
City of Melbourne,2032,Total,Age 5-9,7004
City of Melbourne,2032,Total,Age 20-24,41162
City of Melbourne,2032,Total,Age 70-74,4024
City of Melbourne,2032,Total,Age 80-84,2711
City of Melbourne,2033,Total,Age 15-19,11034
City of Melbourne,2033,Total,Age 45-49,16479
City of Melbourne,2033,Total,Age 60-64,5010
City of Melbourne,2034,Total,Age 0-4,10927
City of Melbourne,2034,Total,Age 10-14,4142
City of Melbourne,2034,Total,Age 30-34,34928
City of Melbourne,2034,Total,Age 35-39,27668
City of Melbourne,2034,Total,Age 50-54,11062
City of Melbourne,2034,Total,Age 60-64,5162
City of Melbourne,2034,Total,Age 70-74,4027
City of Melbourne,2035,Total,Age 20-24,41038
City of Melbourne,2035,Total,Age 30-34,34381
City of Melbourne,2035,Total,Age 40-44,26849
City of Melbourne,2035,Total,Age 65-69,4385
City of Melbourne,2036,Total,Age 10-14,5456
City of Melbourne,2036,Total,Age 15-19,11489
City of Melbourne,2036,Total,Age 20-24,41118
City of Melbourne,2036,Total,Age 40-44,28172
City of Melbourne,2036,Total,Age 55-59,8354
City of Melbourne,2036,Total,Age 70-74,4125
City of Melbourne,2036,Total,Age 75-79,3653
City of Melbourne,2037,Total,Age 40-44,27551
City of Melbourne,2037,Total,Age 70-74,4084
City of Melbourne,2038,Total,Age 5-9,9106
City of Melbourne,2038,Total,Age 10-14,6184
City of Melbourne,2038,Total,Age 30-34,35044
City of Melbourne,2038,Total,Age 45-49,23536
City of Melbourne,2038,Total,Age 65-69,4565
City of Melbourne,2038,Total,Age 75-79,3735
City of Melbourne,2038,Total,Age 80-84,3048
City of Melbourne,2038,Total,Age 85+,2409
City of Melbourne,2039,Total,Age 0-4,11866
City of Melbourne,2039,Total,Age 20-24,41285
City of Melbourne,2039,Total,Age 65-69,4694
City of Melbourne,2039,Total,Age 75-79,3723
City of Melbourne,2040,Total,Age 0-4,12018
City of Melbourne,2040,Total,Age 10-14,6862
City of Melbourne,2040,Total,Age 15-19,14277
City of Melbourne,2040,Total,Age 30-34,36301
City of Melbourne,2040,Total,Age 35-39,28663
City of Melbourne,2040,Total,Age 50-54,19138
City of Melbourne,2040,Total,Age 65-69,4871
City of Melbourne,2040,Total,Age 85+,2670
City of Melbourne,2041,Total,Age 5-9,9609
City of Melbourne,2041,Total,Age 15-19,14999
City of Melbourne,2041,Total,Age 20-24,41801
City of Melbourne,2041,Total,Age 25-29,42550
City of Melbourne,2041,Total,Age 35-39,27339
City of Melbourne,2041,Total,Age 70-74,4205
Carlton,2021,Total,Age 0-4,349
Carlton,2021,Total,Age 10-14,334
Carlton,2021,Total,Age 25-29,3491
Carlton,2021,Total,Age 40-44,533
Carlton,2021,Total,Age 70-74,298
Carlton,2021,Total,Age 80-84,65
Carlton,2022,Total,Age 0-4,403
Carlton,2022,Total,Age 15-19,1336
Carlton,2022,Total,Age 20-24,5394
Carlton,2022,Total,Age 80-84,69
Carlton,2023,Total,Age 0-4,454
Carlton,2023,Total,Age 5-9,352
Carlton,2023,Total,Age 15-19,1248
Carlton,2023,Total,Age 45-49,546
Carlton,2023,Total,Age 60-64,369
Carlton,2023,Total,Age 75-79,175
Carlton,2023,Total,Age 80-84,78
Carlton,2024,Total,Age 20-24,5075
Carlton,2024,Total,Age 45-49,594
Carlton,2024,Total,Age 70-74,357
Carlton,2024,Total,Age 85+,43
Carlton,2025,Total,Age 0-4,597
Carlton,2025,Total,Age 15-19,1798
Carlton,2025,Total,Age 25-29,3636
Carlton,2025,Total,Age 55-59,443
Carlton,2025,Total,Age 60-64,372
Carlton,2025,Total,Age 65-69,369
Carlton,2026,Total,Age 5-9,399
Carlton,2026,Total,Age 15-19,1906
Carlton,2026,Total,Age 20-24,5196
Carlton,2026,Total,Age 25-29,3838
Carlton,2026,Total,Age 40-44,981
Carlton,2026,Total,Age 65-69,345
Carlton,2026,Total,Age 70-74,370
Carlton,2026,Total,Age 85+,47
Carlton,2027,Total,Age 20-24,5561
Carlton,2027,Total,Age 25-29,3999
Carlton,2027,Total,Age 35-39,1770
Carlton,2027,Total,Age 55-59,433
Carlton,2027,Total,Age 60-64,370
Carlton,2027,Total,Age 65-69,351
Carlton,2028,Total,Age 20-24,6026
Carlton,2028,Total,Age 25-29,4116
Carlton,2028,Total,Age 35-39,1926
Carlton,2028,Total,Age 55-59,449
Carlton,2028,Total,Age 60-64,375
Carlton,2028,Total,Age 85+,55
Carlton,2029,Total,Age 15-19,2034
Carlton,2029,Total,Age 25-29,4221
Carlton,2029,Total,Age 30-34,2567
Carlton,2029,Total,Age 50-54,689
Carlton,2029,Total,Age 55-59,463
Carlton,2029,Total,Age 65-69,350
Carlton,2029,Total,Age 70-74,381
Carlton,2029,Total,Age 75-79,321
Carlton,2030,Total,Age 5-9,699
Carlton,2030,Total,Age 10-14,307
Carlton,2030,Total,Age 25-29,4302
Carlton,2030,Total,Age 35-39,2305
Carlton,2030,Total,Age 40-44,1406
Carlton,2030,Total,Age 55-59,486
Carlton,2030,Total,Age 75-79,324
Carlton,2030,Total,Age 85+,64
Carlton,2031,Total,Age 0-4,843
Carlton,2031,Total,Age 10-14,328
Carlton,2031,Total,Age 40-44,1491
Carlton,2031,Total,Age 45-49,1192
Carlton,2032,Total,Age 5-9,823
Carlton,2032,Total,Age 25-29,4532
Carlton,2032,Total,Age 50-54,874
Carlton,2032,Total,Age 75-79,336
Carlton,2032,Total,Age 85+,86
Carlton,2033,Total,Age 0-4,933
Carlton,2033,Total,Age 25-29,4723
Carlton,2033,Total,Age 40-44,1799
Carlton,2033,Total,Age 55-59,577
Carlton,2033,Total,Age 65-69,361
Carlton,2033,Total,Age 70-74,410
Carlton,2033,Total,Age 75-79,343
Carlton,2033,Total,Age 85+,98
Carlton,2034,Total,Age 5-9,906
Carlton,2034,Total,Age 30-34,3000
Carlton,2034,Total,Age 35-39,2474
Carlton,2034,Total,Age 45-49,1682
Carlton,2034,Total,Age 50-54,1144
Carlton,2034,Total,Age 75-79,351
Carlton,2034,Total,Age 80-84,277
Carlton,2035,Total,Age 15-19,2465
Carlton,2035,Total,Age 35-39,2540
Carlton,2035,Total,Age 40-44,2310
Carlton,2035,Total,Age 75-79,355
Carlton,2035,Total,Age 80-84,282
Carlton,2036,Total,Age 0-4,1137
Carlton,2036,Total,Age 5-9,965
Carlton,2036,Total,Age 20-24,7990
Carlton,2036,Total,Age 25-29,5313
Carlton,2036,Total,Age 65-69,362
Carlton,2036,Total,Age 75-79,340
Carlton,2036,Total,Age 80-84,279
Carlton,2037,Total,Age 0-4,1168
Carlton,2037,Total,Age 5-9,985
Carlton,2037,Total,Age 15-19,2747
Carlton,2037,Total,Age 20-24,8245
Carlton,2037,Total,Age 30-34,3079
Carlton,2037,Total,Age 45-49,2300
Carlton,2037,Total,Age 60-64,537
Carlton,2038,Total,Age 0-4,1148
Carlton,2038,Total,Age 5-9,977
Carlton,2038,Total,Age 10-14,767
Carlton,2038,Total,Age 30-34,3101
Carlton,2038,Total,Age 35-39,2839
Carlton,2038,Total,Age 60-64,539
Carlton,2038,Total,Age 75-79,323
Carlton,2038,Total,Age 80-84,254
Carlton,2039,Total,Age 60-64,558
Carlton,2039,Total,Age 75-79,309
Carlton,2040,Total,Age 5-9,975
Carlton,2040,Total,Age 20-24,8300
Carlton,2040,Total,Age 45-49,2773
Carlton,2040,Total,Age 60-64,587
Carlton,2040,Total,Age 70-74,390
Carlton,2041,Total,Age 0-4,1150
Carlton,2041,Total,Age 15-19,3236
Carlton,2041,Total,Age 30-34,3132
Carlton,2041,Total,Age 40-44,2436
Carlton,2041,Total,Age 45-49,2850
Carlton,2041,Total,Age 75-79,304
Carlton,2041,Total,Age 80-84,231
Docklands,2021,Total,Age 20-24,2271
Docklands,2021,Total,Age 40-44,849
Docklands,2021,Total,Age 55-59,839
Docklands,2021,Total,Age 60-64,598
Docklands,2021,Total,Age 65-69,557
Docklands,2021,Total,Age 80-84,11
Docklands,2022,Total,Age 10-14,120
Docklands,2022,Total,Age 35-39,1653
Docklands,2022,Total,Age 45-49,788
Docklands,2022,Total,Age 55-59,840
Docklands,2022,Total,Age 65-69,571
Docklands,2022,Total,Age 85+,27
Docklands,2023,Total,Age 5-9,324
Docklands,2023,Total,Age 10-14,117
Docklands,2023,Total,Age 20-24,1983
Docklands,2023,Total,Age 25-29,3159
Docklands,2023,Total,Age 60-64,617
Docklands,2023,Total,Age 65-69,588
Docklands,2024,Total,Age 10-14,120
Docklands,2024,Total,Age 50-54,902
Docklands,2024,Total,Age 55-59,880
Docklands,2024,Total,Age 75-79,142
Docklands,2025,Total,Age 15-19,533
Docklands,2025,Total,Age 20-24,2065
Docklands,2025,Total,Age 30-34,3169
Docklands,2025,Total,Age 35-39,2197
Docklands,2025,Total,Age 40-44,1367
Docklands,2025,Total,Age 50-54,957
Docklands,2025,Total,Age 55-59,909
Docklands,2025,Total,Age 70-74,315
Docklands,2026,Total,Age 5-9,391
Docklands,2026,Total,Age 25-29,3476
Docklands,2026,Total,Age 35-39,2336
Docklands,2026,Total,Age 45-49,1037
Docklands,2026,Total,Age 50-54,1017
Docklands,2026,Total,Age 60-64,651
Docklands,2026,Total,Age 70-74,332
Docklands,2026,Total,Age 75-79,203
Docklands,2026,Total,Age 85+,40
Docklands,2027,Total,Age 0-4,1331
Docklands,2027,Total,Age 10-14,147
Docklands,2027,Total,Age 15-19,613
Docklands,2027,Total,Age 30-34,3335
Docklands,2027,Total,Age 70-74,347
Docklands,2028,Total,Age 0-4,1415
Docklands,2028,Total,Age 5-9,588
Docklands,2028,Total,Age 10-14,154
Docklands,2028,Total,Age 15-19,618
Docklands,2028,Total,Age 25-29,3798
Docklands,2028,Total,Age 40-44,1883
Docklands,2028,Total,Age 60-64,675
Docklands,2028,Total,Age 70-74,361
Docklands,2028,Total,Age 80-84,90
Docklands,2029,Total,Age 0-4,1492
Docklands,2029,Total,Age 10-14,162
Docklands,2030,Total,Age 0-4,1568
Docklands,2030,Total,Age 15-19,609
Docklands,2030,Total,Age 20-24,2537
Docklands,2030,Total,Age 35-39,3190
Docklands,2030,Total,Age 40-44,2212
Docklands,2031,Total,Age 15-19,607
Docklands,2031,Total,Age 25-29,3705
Docklands,2031,Total,Age 35-39,3341
Docklands,2031,Total,Age 50-54,1384
Docklands,2031,Total,Age 55-59,1101
Docklands,2031,Total,Age 85+,73
Docklands,2032,Total,Age 10-14,237
Docklands,2032,Total,Age 30-34,3637
Docklands,2032,Total,Age 40-44,2509
Docklands,2032,Total,Age 50-54,1486
Docklands,2032,Total,Age 55-59,1164
Docklands,2032,Total,Age 60-64,703
Docklands,2033,Total,Age 10-14,294
Docklands,2033,Total,Age 30-34,3644
Docklands,2033,Total,Age 35-39,3255
Docklands,2033,Total,Age 50-54,1629
Docklands,2033,Total,Age 55-59,1213
Docklands,2033,Total,Age 75-79,300
Docklands,2033,Total,Age 80-84,219
Docklands,2034,Total,Age 0-4,1785
Docklands,2034,Total,Age 15-19,568
Docklands,2034,Total,Age 20-24,2428
Docklands,2034,Total,Age 70-74,386
Docklands,2035,Total,Age 0-4,1803
Docklands,2035,Total,Age 5-9,1070
Docklands,2035,Total,Age 25-29,4016
Docklands,2035,Total,Age 30-34,3476
Docklands,2035,Total,Age 35-39,3113
Docklands,2035,Total,Age 65-69,680
Docklands,2036,Total,Age 15-19,566
Docklands,2036,Total,Age 40-44,3162
Docklands,2036,Total,Age 45-49,2559
Docklands,2036,Total,Age 85+,167
Docklands,2037,Total,Age 15-19,595
Docklands,2037,Total,Age 20-24,2298
Docklands,2037,Total,Age 35-39,3354
Docklands,2037,Total,Age 40-44,3074
Docklands,2037,Total,Age 65-69,674
Docklands,2037,Total,Age 70-74,390
Docklands,2037,Total,Age 80-84,266
Docklands,2038,Total,Age 10-14,566
Docklands,2038,Total,Age 20-24,2305
Docklands,2038,Total,Age 60-64,886
Docklands,2038,Total,Age 75-79,323
Docklands,2039,Total,Age 5-9,1221
Docklands,2039,Total,Age 10-14,603
Docklands,2039,Total,Age 15-19,695
Docklands,2039,Total,Age 25-29,3788
Docklands,2039,Total,Age 30-34,3627
Docklands,2039,Total,Age 35-39,3332
Docklands,2039,Total,Age 45-49,3176
Docklands,2039,Total,Age 50-54,2795
Docklands,2039,Total,Age 55-59,1796
Docklands,2039,Total,Age 60-64,940
Docklands,2040,Total,Age 5-9,1242
Docklands,2040,Total,Age 25-29,3726
Docklands,2040,Total,Age 55-59,2013
Docklands,2040,Total,Age 60-64,982
Docklands,2041,Total,Age 0-4,1936
Docklands,2041,Total,Age 15-19,764
Docklands,2041,Total,Age 45-49,3552
Docklands,2041,Total,Age 65-69,738
East Melbourne,2021,Total,Age 5-9,46
East Melbourne,2021,Total,Age 25-29,917
East Melbourne,2021,Total,Age 55-59,282
East Melbourne,2021,Total,Age 70-74,298
East Melbourne,2022,Total,Age 5-9,46
East Melbourne,2022,Total,Age 10-14,31
East Melbourne,2022,Total,Age 15-19,45
East Melbourne,2022,Total,Age 25-29,873
East Melbourne,2022,Total,Age 35-39,564
East Melbourne,2022,Total,Age 40-44,301
East Melbourne,2022,Total,Age 55-59,280
East Melbourne,2022,Total,Age 70-74,326
East Melbourne,2022,Total,Age 85+,45
East Melbourne,2023,Total,Age 15-19,38
East Melbourne,2023,Total,Age 45-49,285
East Melbourne,2023,Total,Age 50-54,270
East Melbourne,2023,Total,Age 65-69,328
East Melbourne,2023,Total,Age 75-79,116
East Melbourne,2024,Total,Age 20-24,365
East Melbourne,2024,Total,Age 25-29,823
East Melbourne,2024,Total,Age 35-39,669
East Melbourne,2024,Total,Age 50-54,285
East Melbourne,2024,Total,Age 70-74,336
East Melbourne,2024,Total,Age 85+,51
East Melbourne,2025,Total,Age 15-19,57
East Melbourne,2025,Total,Age 30-34,908
East Melbourne,2025,Total,Age 35-39,729
East Melbourne,2025,Total,Age 50-54,302
East Melbourne,2025,Total,Age 60-64,332
East Melbourne,2025,Total,Age 70-74,346
East Melbourne,2025,Total,Age 80-84,42
East Melbourne,2025,Total,Age 85+,55
East Melbourne,2026,Total,Age 5-9,49
East Melbourne,2026,Total,Age 15-19,60
East Melbourne,2026,Total,Age 25-29,919
East Melbourne,2026,Total,Age 35-39,788
East Melbourne,2026,Total,Age 40-44,492
East Melbourne,2026,Total,Age 65-69,339
East Melbourne,2026,Total,Age 70-74,353
East Melbourne,2026,Total,Age 80-84,46
East Melbourne,2027,Total,Age 20-24,400
East Melbourne,2027,Total,Age 30-34,967
East Melbourne,2028,Total,Age 0-4,205
East Melbourne,2028,Total,Age 20-24,416
East Melbourne,2028,Total,Age 25-29,995
East Melbourne,2028,Total,Age 30-34,975
East Melbourne,2028,Total,Age 50-54,362
East Melbourne,2028,Total,Age 55-59,318
East Melbourne,2029,Total,Age 5-9,78
East Melbourne,2029,Total,Age 20-24,434
East Melbourne,2029,Total,Age 30-34,957
East Melbourne,2029,Total,Age 50-54,381
East Melbourne,2029,Total,Age 55-59,324
East Melbourne,2029,Total,Age 70-74,371
East Melbourne,2030,Total,Age 55-59,338
East Melbourne,2030,Total,Age 65-69,338
East Melbourne,2030,Total,Age 80-84,92
East Melbourne,2031,Total,Age 15-19,56
East Melbourne,2031,Total,Age 40-44,717
East Melbourne,2031,Total,Age 45-49,589
East Melbourne,2031,Total,Age 60-64,344
East Melbourne,2031,Total,Age 85+,81
East Melbourne,2032,Total,Age 5-9,105
East Melbourne,2032,Total,Age 10-14,47
East Melbourne,2032,Total,Age 15-19,52
East Melbourne,2032,Total,Age 35-39,1063
East Melbourne,2032,Total,Age 40-44,762
East Melbourne,2032,Total,Age 45-49,642
East Melbourne,2032,Total,Age 60-64,345
East Melbourne,2032,Total,Age 65-69,344
East Melbourne,2033,Total,Age 0-4,241
East Melbourne,2033,Total,Age 5-9,109
East Melbourne,2033,Total,Age 35-39,1044
East Melbourne,2033,Total,Age 45-49,692
East Melbourne,2033,Total,Age 80-84,110
East Melbourne,2034,Total,Age 5-9,112
East Melbourne,2034,Total,Age 35-39,1007
East Melbourne,2034,Total,Age 50-54,528
East Melbourne,2034,Total,Age 55-59,397
East Melbourne,2034,Total,Age 75-79,224
East Melbourne,2034,Total,Age 80-84,104
East Melbourne,2034,Total,Age 85+,124
East Melbourne,2035,Total,Age 10-14,65
East Melbourne,2035,Total,Age 15-19,49
East Melbourne,2035,Total,Age 20-24,400
East Melbourne,2035,Total,Age 45-49,754
East Melbourne,2035,Total,Age 60-64,361
East Melbourne,2035,Total,Age 70-74,341
East Melbourne,2036,Total,Age 0-4,236
East Melbourne,2036,Total,Age 10-14,68
East Melbourne,2036,Total,Age 30-34,899
East Melbourne,2036,Total,Age 60-64,365
East Melbourne,2037,Total,Age 10-14,69
East Melbourne,2037,Total,Age 15-19,52
East Melbourne,2037,Total,Age 20-24,377
East Melbourne,2037,Total,Age 40-44,862
East Melbourne,2037,Total,Age 85+,166
East Melbourne,2038,Total,Age 5-9,114
East Melbourne,2038,Total,Age 10-14,69
East Melbourne,2038,Total,Age 40-44,845
East Melbourne,2038,Total,Age 50-54,705
East Melbourne,2038,Total,Age 55-59,470
East Melbourne,2039,Total,Age 25-29,866
East Melbourne,2039,Total,Age 30-34,909
East Melbourne,2039,Total,Age 40-44,808
East Melbourne,2039,Total,Age 45-49,898
East Melbourne,2039,Total,Age 55-59,509
East Melbourne,2039,Total,Age 65-69,308
East Melbourne,2039,Total,Age 75-79,196
East Melbourne,2039,Total,Age 85+,174
East Melbourne,2040,Total,Age 5-9,112
East Melbourne,2040,Total,Age 45-49,933
East Melbourne,2040,Total,Age 50-54,776
East Melbourne,2040,Total,Age 55-59,556
East Melbourne,2040,Total,Age 75-79,186
East Melbourne,2040,Total,Age 85+,182
East Melbourne,2041,Total,Age 15-19,59
East Melbourne,2041,Total,Age 20-24,349
East Melbourne,2041,Total,Age 30-34,869
East Melbourne,2041,Total,Age 40-44,836
East Melbourne,2041,Total,Age 70-74,293
Kensington,2021,Total,Age 0-4,644
Kensington,2021,Total,Age 5-9,572
Kensington,2021,Total,Age 10-14,425
Kensington,2021,Total,Age 15-19,207
Kensington,2021,Total,Age 40-44,888
Kensington,2021,Total,Age 45-49,681
Kensington,2021,Total,Age 70-74,227
Kensington,2022,Total,Age 10-14,407
Kensington,2022,Total,Age 15-19,194
Kensington,2022,Total,Age 20-24,731
Kensington,2022,Total,Age 25-29,1695
Kensington,2022,Total,Age 30-34,1699
Kensington,2022,Total,Age 45-49,717
Kensington,2022,Total,Age 65-69,304
Kensington,2022,Total,Age 75-79,119
Kensington,2023,Total,Age 5-9,527
Kensington,2023,Total,Age 25-29,1581
Kensington,2023,Total,Age 35-39,1417
Kensington,2023,Total,Age 60-64,413
Kensington,2024,Total,Age 25-29,1526
Kensington,2024,Total,Age 30-34,1832
Kensington,2024,Total,Age 40-44,1126
Kensington,2024,Total,Age 45-49,755
Kensington,2024,Total,Age 50-54,412
Kensington,2024,Total,Age 55-59,475
Kensington,2025,Total,Age 20-24,639
Kensington,2025,Total,Age 35-39,1635
Kensington,2026,Total,Age 15-19,224
Kensington,2026,Total,Age 20-24,638
Kensington,2026,Total,Age 25-29,1623
Kensington,2026,Total,Age 40-44,1459
Kensington,2026,Total,Age 55-59,477
Kensington,2026,Total,Age 60-64,406
Kensington,2027,Total,Age 10-14,336
Kensington,2027,Total,Age 85+,61
Kensington,2028,Total,Age 10-14,327
Kensington,2028,Total,Age 25-29,1761
Kensington,2028,Total,Age 45-49,1014
Kensington,2028,Total,Age 60-64,401
Kensington,2028,Total,Age 85+,64
Kensington,2029,Total,Age 0-4,1239
Kensington,2029,Total,Age 5-9,885
Kensington,2029,Total,Age 15-19,217
Kensington,2029,Total,Age 35-39,2162
Kensington,2029,Total,Age 65-69,303
Kensington,2029,Total,Age 75-79,249
Kensington,2030,Total,Age 20-24,759
Kensington,2030,Total,Age 60-64,402
Kensington,2030,Total,Age 85+,72
Kensington,2031,Total,Age 0-4,1314
Kensington,2031,Total,Age 5-9,1075
Kensington,2031,Total,Age 15-19,208
Kensington,2031,Total,Age 40-44,2063
Kensington,2031,Total,Age 50-54,576
Kensington,2031,Total,Age 55-59,527
Kensington,2032,Total,Age 15-19,193
Kensington,2032,Total,Age 25-29,1681
Kensington,2032,Total,Age 35-39,2264
Kensington,2032,Total,Age 40-44,2188
Kensington,2032,Total,Age 45-49,1463
Kensington,2032,Total,Age 80-84,258
Kensington,2033,Total,Age 5-9,1172
Kensington,2033,Total,Age 10-14,507
Kensington,2033,Total,Age 15-19,189
Kensington,2033,Total,Age 25-29,1704
Kensington,2033,Total,Age 40-44,2321
Kensington,2033,Total,Age 60-64,401
Kensington,2033,Total,Age 75-79,256
Kensington,2034,Total,Age 35-39,2145
Kensington,2034,Total,Age 40-44,2444
Kensington,2034,Total,Age 50-54,707
Kensington,2034,Total,Age 55-59,583
Kensington,2034,Total,Age 60-64,402
Kensington,2034,Total,Age 80-84,245
Kensington,2035,Total,Age 40-44,2540
Kensington,2035,Total,Age 45-49,1700
Kensington,2035,Total,Age 60-64,407
Kensington,2035,Total,Age 70-74,254
Kensington,2036,Total,Age 5-9,1222
Kensington,2036,Total,Age 50-54,847
Kensington,2036,Total,Age 60-64,409
Kensington,2036,Total,Age 65-69,280
Kensington,2036,Total,Age 80-84,236
Kensington,2036,Total,Age 85+,133
Kensington,2037,Total,Age 5-9,1236
Kensington,2037,Total,Age 20-24,638
Kensington,2037,Total,Age 30-34,1857
Kensington,2037,Total,Age 60-64,435
Kensington,2037,Total,Age 70-74,245
Kensington,2038,Total,Age 0-4,1308
Kensington,2038,Total,Age 5-9,1243
Kensington,2038,Total,Age 10-14,751
Kensington,2038,Total,Age 20-24,636
Kensington,2038,Total,Age 25-29,1572
Kensington,2038,Total,Age 30-34,1875
Kensington,2038,Total,Age 35-39,2131
Kensington,2038,Total,Age 40-44,2400
Kensington,2038,Total,Age 45-49,1957
Kensington,2038,Total,Age 55-59,694
Kensington,2038,Total,Age 60-64,442
Kensington,2039,Total,Age 30-34,1899
Kensington,2039,Total,Age 35-39,2068
Kensington,2039,Total,Age 45-49,2080
Kensington,2039,Total,Age 50-54,1046
Kensington,2039,Total,Age 75-79,224
Kensington,2039,Total,Age 80-84,223
Kensington,2039,Total,Age 85+,153
Kensington,2040,Total,Age 0-4,1297
Kensington,2040,Total,Age 20-24,625
Kensington,2040,Total,Age 45-49,2176
Kensington,2040,Total,Age 75-79,221
Kensington,2040,Total,Age 80-84,224
Kensington,2041,Total,Age 20-24,616
Kensington,2041,Total,Age 30-34,1842
Kensington,2041,Total,Age 45-49,2229
Kensington,2041,Total,Age 80-84,211
Melbourne (CBD),2021,Total,Age 5-9,329
Melbourne (CBD),2021,Total,Age 15-19,3072
Melbourne (CBD),2021,Total,Age 25-29,11080
Melbourne (CBD),2021,Total,Age 30-34,5843
Melbourne (CBD),2021,Total,Age 40-44,1402
Melbourne (CBD),2021,Total,Age 45-49,1133
Melbourne (CBD),2021,Total,Age 55-59,825
Melbourne (CBD),2021,Total,Age 60-64,673
Melbourne (CBD),2021,Total,Age 65-69,501
Melbourne (CBD),2022,Total,Age 0-4,824
Melbourne (CBD),2022,Total,Age 10-14,201
Melbourne (CBD),2022,Total,Age 40-44,1587
Melbourne (CBD),2022,Total,Age 50-54,891
Melbourne (CBD),2022,Total,Age 55-59,842
Melbourne (CBD),2022,Total,Age 65-69,505
Melbourne (CBD),2022,Total,Age 75-79,188
Melbourne (CBD),2022,Total,Age 85+,93
Melbourne (CBD),2023,Total,Age 45-49,1347
Melbourne (CBD),2023,Total,Age 60-64,733
Melbourne (CBD),2023,Total,Age 85+,102
Melbourne (CBD),2024,Total,Age 5-9,353
Melbourne (CBD),2024,Total,Age 20-24,12659
Melbourne (CBD),2024,Total,Age 30-34,7726
Melbourne (CBD),2024,Total,Age 60-64,733
Melbourne (CBD),2024,Total,Age 70-74,505
Melbourne (CBD),2024,Total,Age 85+,109
Melbourne (CBD),2025,Total,Age 15-19,3697
Melbourne (CBD),2025,Total,Age 50-54,1075
Melbourne (CBD),2025,Total,Age 70-74,506
Melbourne (CBD),2025,Total,Age 80-84,169
Melbourne (CBD),2026,Total,Age 15-19,4096
Melbourne (CBD),2026,Total,Age 40-44,2794
Melbourne (CBD),2026,Total,Age 45-49,1742
Melbourne (CBD),2026,Total,Age 50-54,1170
Melbourne (CBD),2026,Total,Age 55-59,963
Melbourne (CBD),2026,Total,Age 60-64,796
Melbourne (CBD),2026,Total,Age 65-69,576
Melbourne (CBD),2027,Total,Age 0-4,1541
