Census year,Block ID,CLUE small area,Accommodation and Food Services,Administrative and Support Services,"Agriculture, Forestry and Fishing",Arts and Recreation Services,Construction,Education and Training,"Electricity, Gas, Water and Waste Services",Financial and Insurance Services,Health Care and Social Assistance,Information Media and Telecommunications,Manufacturing,Mining,Other Services,"Professional, Scientific and Technical Services",Public Administration and Safety,"Rental, Hiring and Real Estate Services",Retail Trade,"Transport, Postal and Warehousing",Wholesale Trade,Total establishments in block
2021,308,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,310,North Melbourne,1,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,2,9
2021,313,North Melbourne,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,5
2021,314,North Melbourne,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,5
2021,318,North Melbourne,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
2021,321,North Melbourne,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021,322,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,3
2021,324,North Melbourne,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021,328,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,333,North Melbourne,2,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,3,0,1,11
2021,337,North Melbourne,0,0,0,0,2,1,1,0,0,1,1,0,1,3,0,0,4,0,1,15
2021,338,North Melbourne,0,0,0,0,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,6
2021,343,North Melbourne,0,0,0,0,1,2,0,0,0,0,1,0,1,2,0,0,2,0,1,10
2021,347,North Melbourne,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2021,348,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,349,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2021,357,North Melbourne,6,0,0,0,0,1,0,1,4,0,0,0,8,2,0,0,0,1,1,24
2021,361,North Melbourne,7,3,0,0,0,0,0,0,0,2,0,0,3,5,1,0,1,0,0,22
2021,368,North Melbourne,2,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,7
2021,371,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2021,404,West Melbourne (Residential),0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,4
2021,406,West Melbourne (Residential),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2021,410,West Melbourne (Residential),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021,413,West Melbourne (Residential),1,0,0,0,1,0,0,0,0,2,1,0,1,0,0,0,0,0,2,8
2021,416,West Melbourne (Residential),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021,420,West Melbourne (Residential),1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3
2021,421,West Melbourne (Residential),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021,423,West Melbourne (Residential),5,0,0,2,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,12
2021,424,West Melbourne (Residential),4,1,0,0,0,0,0,0,5,0,1,0,2,1,0,0,1,0,0,15
2021,428,West Melbourne (Residential),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,5
2021,429,West Melbourne (Residential),0,1,0,2,0,1,0,0,0,0,0,0,1,4,0,0,0,1,0,10
2021,431,West Melbourne (Residential),1,0,0,1,0,0,1,1,1,0,0,0,1,4,0,1,3,1,2,17
2021,434,West Melbourne (Residential),1,0,0,0,0,1,0,3,1,1,1,0,2,4,0,0,3,1,1,19
2021,437,West Melbourne (Residential),1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,6
2021,440,West Melbourne (Residential),2,0,0,2,0,1,0,0,1,0,2,0,2,6,0,1,0,0,0,17
2021,443,West Melbourne (Residential),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,3
2021,502,West Melbourne (Industrial),1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,5,17,27
2021,512,Kensington,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2021,520,Kensington,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3
2021,521,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,522,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,523,Kensington,2,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,8
2021,525,Kensington,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3
2021,529,Kensington,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021,530,Kensington,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
2021,538,Kensington,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021,539,Kensington,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5
2021,540,Kensington,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021,542,Kensington,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021,547,Kensington,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
2021,553,Kensington,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021,555,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,556,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,560,Kensington,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
2021,563,Kensington,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2021,569,Kensington,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021,601,East Melbourne,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,5
2021,607,East Melbourne,10,0,0,0,1,0,1,5,12,2,1,0,4,4,0,1,2,2,0,45
2021,609,East Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,611,East Melbourne,0,0,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,5
2021,612,East Melbourne,2,0,0,0,1,0,0,0,2,1,0,0,0,1,0,1,0,0,0,8
2021,619,East Melbourne,1,1,0,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,8
2021,645,East Melbourne,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5
2021,650,East Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
2021,652,East Melbourne,1,0,0,2,0,0,0,0,0,0,0,0,1,0,12,0,0,0,0,16
2021,653,East Melbourne,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021,662,East Melbourne,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
2021,663,Melbourne (Remainder),0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2021,710,Melbourne (Remainder),8,0,0,0,0,1,0,0,2,0,0,0,2,1,0,0,4,1,0,19
2021,728,Southbank,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2021,729,Southbank,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,3
2021,731,Southbank,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021,733,Southbank,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5
2021,735,Southbank,0,0,0,0,0,1,1,0,0,0,0,0,2,1,0,1,0,0,1,7
2021,738,Southbank,1,0,0,4,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,9
2021,739,Southbank,3,0,0,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,10
2021,746,Southbank,1,1,1,0,5,1,1,3,1,5,2,0,1,14,0,3,2,0,6,47
2021,750,Southbank,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
2021,753,Southbank,32,5,0,1,1,0,3,6,3,1,4,0,7,14,1,1,9,5,1,94
2021,772,Docklands,0,1,0,0,1,1,0,1,1,1,0,0,0,5,1,0,1,1,2,16
2021,773,Docklands,8,1,0,6,0,0,1,0,2,0,1,0,3,3,0,3,4,0,0,32
2021,778,Port Melbourne,0,1,0,0,3,2,0,0,1,2,5,0,0,6,0,1,4,0,5,30
2021,779,Port Melbourne,2,0,0,0,3,0,2,0,0,0,0,0,0,5,0,1,0,1,1,15
2021,782,Port Melbourne,0,0,0,0,0,0,1,0,0,0,1,0,1,2,0,1,0,0,1,7
2021,784,Port Melbourne,1,2,0,0,4,0,0,2,0,4,6,0,2,11,4,1,4,1,7,49
2021,785,Port Melbourne,2,0,0,0,1,1,0,0,0,0,2,0,0,0,1,0,1,4,1,13
2021,788,Port Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2021,789,Port Melbourne,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4
2021,794,Port Melbourne,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
2021,804,Southbank,35,4,0,4,0,0,1,0,2,0,1,0,6,3,0,4,143,1,2,206
2021,806,Southbank,5,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,10,0,0,19
2021,808,Southbank,5,1,0,3,5,2,2,2,1,1,0,0,0,5,0,1,6,0,0,34
2021,809,Southbank,1,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,6
2021,810,Southbank,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3
2021,812,Southbank,12,0,0,1,1,1,0,3,4,0,1,0,2,12,0,0,3,0,0,40
2021,815,Southbank,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,7
2021,852,Melbourne (Remainder),5,1,0,12,1,0,1,0,0,0,0,0,1,0,0,0,2,0,0,23
2021,854,South Yarra,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021,858,South Yarra,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3
2021,859,South Yarra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,861,South Yarra,8,0,0,0,0,3,1,0,0,0,1,0,1,0,0,0,3,0,0,17
2021,862,South Yarra,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,5
2021,863,Melbourne (Remainder),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021,865,South Yarra,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021,866,South Yarra,0,1,0,3,0,2,3,0,1,0,0,0,1,0,0,0,0,0,0,11
2021,869,South Yarra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,871,Melbourne (Remainder),1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,5
2021,909,Parkville,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4
2021,910,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2021,912,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,913,Parkville,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021,917,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,922,Parkville,4,0,0,1,0,0,1,0,1,0,0,0,5,0,0,0,0,0,0,12
2021,924,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,927,Parkville,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
2021,1006,West Melbourne (Industrial),1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,9,0,13
2021,1012,North Melbourne,0,1,0,0,2,1,2,0,0,0,2,0,2,2,0,0,0,3,1,16
2021,1015,West Melbourne (Industrial),0,0,0,1,4,0,1,0,0,0,0,0,3,2,0,0,1,2,1,15
2021,1016,Kensington,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2021,1106,Docklands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1107,Docklands,1,0,0,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,7
2021,1108,Docklands,52,7,0,13,1,0,2,12,12,5,4,0,12,43,4,13,7,6,0,193
2021,1110,Docklands,31,0,0,10,2,4,2,1,4,2,1,0,8,5,0,3,37,0,0,110
2021,1112,Docklands,4,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,8
2021,2381,North Melbourne,0,2,0,0,1,1,0,0,2,0,0,0,1,8,0,0,0,2,1,18
2021,2385,North Melbourne,1,1,0,1,0,1,2,0,2,0,0,0,0,0,0,0,2,0,3,13
2021,2506,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2512,Kensington,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021,2513,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2514,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2518,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2021,2523,Kensington,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
2021,2526,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2021,2531,Kensington,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3
2021,2535,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2542,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2547,Kensington,0,0,0,1,1,0,0,0,0,0,1,0,1,3,1,0,0,0,2,10
2020,4,Melbourne (CBD),13,0,0,5,0,2,0,0,1,0,0,0,2,0,1,0,7,5,0,36
2020,5,Melbourne (CBD),1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,4
2020,6,Melbourne (CBD),16,1,0,4,0,0,0,0,0,1,0,0,2,0,1,4,3,2,0,34
2020,11,Melbourne (CBD),27,8,0,3,2,0,0,1,2,1,1,0,7,17,0,4,1,1,0,75
2020,24,Melbourne (CBD),28,10,0,4,7,9,2,38,7,4,2,2,17,52,2,3,12,3,2,204
2020,25,Melbourne (CBD),31,11,0,3,2,20,0,14,13,2,14,0,40,17,0,6,47,2,27,249
2020,26,Melbourne (CBD),10,3,0,1,1,0,3,9,5,1,1,2,2,12,0,2,14,0,1,67
2020,28,Melbourne (CBD),25,6,0,0,3,0,0,16,24,1,3,1,10,27,11,5,21,1,2,156
2020,31,Melbourne (CBD),24,3,0,1,3,6,1,5,6,1,1,0,10,17,0,1,9,2,1,91
2020,32,Melbourne (CBD),22,17,1,0,2,4,2,32,7,3,2,4,16,83,7,5,5,6,0,218
2020,34,Melbourne (CBD),28,43,1,1,5,16,2,72,14,2,14,5,77,113,2,11,25,3,6,440
2020,35,Melbourne (CBD),33,11,0,4,3,9,1,8,34,0,71,0,63,27,0,7,91,0,19,381
2020,41,Melbourne (CBD),6,4,0,0,1,1,0,2,5,1,0,0,3,16,2,2,1,2,0,46
2020,42,Melbourne (CBD),31,14,0,1,2,13,2,15,12,2,3,1,31,86,7,7,6,0,5,238
2020,43,Melbourne (CBD),12,14,1,0,4,6,2,28,3,4,2,0,10,62,5,6,7,0,0,166
2020,45,Melbourne (CBD),16,1,0,2,0,2,0,1,2,2,2,0,9,3,1,3,56,0,1,101
2020,48,Melbourne (CBD),27,3,0,3,2,2,1,8,3,0,2,0,10,15,2,3,8,0,1,90
2020,55,Melbourne (CBD),15,1,0,1,0,0,0,3,1,0,0,0,3,4,0,1,14,0,0,43
2020,57,Melbourne (CBD),43,4,0,4,1,4,3,5,10,2,0,0,29,22,0,5,9,0,1,142
2020,58,Melbourne (CBD),39,0,0,1,0,1,3,2,0,0,3,0,6,3,2,0,11,1,0,72
2020,61,Melbourne (CBD),21,0,0,0,0,1,2,0,1,1,1,0,3,0,1,1,5,1,0,38
2020,62,Melbourne (CBD),20,0,0,1,0,3,1,1,2,0,0,0,5,11,4,1,1,0,0,50
2020,66,Melbourne (CBD),53,4,0,1,1,6,2,2,2,1,0,0,13,4,0,2,22,1,1,115
2020,67,Melbourne (CBD),37,2,0,4,0,6,0,2,5,1,0,0,8,5,0,0,4,0,0,74
2020,68,Melbourne (CBD),20,0,0,2,0,2,0,2,1,2,0,0,4,5,5,4,2,0,1,50
2020,76,Melbourne (CBD),50,5,0,5,0,2,0,5,12,2,1,0,16,2,1,3,36,2,0,142
2020,82,Melbourne (CBD),13,4,0,0,1,12,2,6,3,3,0,0,7,37,5,3,1,3,0,100
2020,85,Melbourne (CBD),102,4,0,2,3,0,1,10,9,3,1,0,33,18,3,2,134,2,0,327
2020,88,Melbourne (CBD),1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3
2020,92,West Melbourne (Residential),0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2020,96,Melbourne (CBD),9,0,0,4,0,21,0,1,0,2,0,0,1,0,0,0,0,0,0,38
2020,98,Melbourne (CBD),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2020,101,West Melbourne (Residential),2,0,0,0,2,2,1,0,1,0,1,0,5,0,0,0,0,0,0,14
2020,103,Melbourne (CBD),12,0,0,1,1,0,0,0,1,0,0,0,8,4,0,5,1,0,0,33
2020,105,Melbourne (CBD),12,0,0,1,0,4,0,0,0,0,0,0,0,1,0,2,5,1,0,26
2020,114,Melbourne (CBD),12,0,0,1,4,1,0,0,0,0,0,0,2,2,1,0,6,0,0,29
2020,131,Docklands,10,1,1,2,0,3,0,2,1,0,0,0,2,2,6,3,1,1,0,35
2020,201,Carlton,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
2020,203,Carlton,5,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8
2020,204,Carlton,4,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,8
2020,205,Carlton,6,0,0,0,0,2,0,0,5,1,0,0,0,0,0,0,1,0,0,15
2020,206,Carlton,10,0,0,2,0,0,0,4,0,1,0,0,5,5,0,2,13,0,0,42
2020,207,Carlton,15,0,0,0,0,1,1,0,2,0,0,0,1,0,0,0,5,0,0,25
2020,210,Carlton,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020,211,Carlton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2020,219,Carlton,4,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,8
2020,224,Carlton,3,0,0,0,0,0,0,0,4,0,6,0,2,2,0,2,3,0,0,22
2020,228,Carlton,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3
2020,229,Carlton,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
2020,235,Carlton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,236,Carlton,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
2020,237,Carlton,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
2020,240,Carlton,5,0,0,0,0,11,0,0,0,0,0,0,0,2,0,0,1,0,0,19
2020,242,Carlton,2,0,0,2,0,13,0,0,0,0,0,0,0,2,0,0,0,0,0,19
2020,244,Carlton,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020,246,Carlton,20,0,0,1,0,2,0,0,2,0,0,0,1,2,0,2,2,0,0,32
2020,247,Carlton,11,0,0,0,3,2,0,1,4,1,0,0,5,8,2,0,3,0,0,40
2020,250,Carlton,1,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5
2020,252,Carlton,22,0,0,0,2,0,1,2,4,0,0,0,4,4,0,1,3,0,1,44
2020,258,Carlton,4,0,0,0,0,1,0,0,1,1,1,0,0,2,0,0,0,0,0,10
2020,262,Carlton,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,6
2020,265,Carlton,16,2,0,0,0,5,0,0,0,1,1,0,4,2,1,1,2,0,0,35
2020,270,Parkville,26,1,0,7,0,49,0,2,0,0,0,0,1,0,0,0,5,1,0,92
2020,272,Parkville,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020,273,Carlton,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,4
2020,304,North Melbourne,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
2020,306,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,311,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2
2020,312,North Melbourne,1,1,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,1,8
2020,313,North Melbourne,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,5
2020,322,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,3
2020,331,North Melbourne,0,0,0,0,0,0,0,0,0,2,0,0,3,2,0,0,1,0,2,10
2020,333,North Melbourne,2,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,3,0,1,11
2020,335,North Melbourne,2,2,0,0,1,1,0,3,2,0,1,0,2,13,0,2,2,0,2,33
2020,336,North Melbourne,0,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,1,7
2020,338,North Melbourne,0,0,0,0,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,6
2020,339,North Melbourne,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
2020,349,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2020,351,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,355,North Melbourne,3,1,1,0,1,0,0,1,2,0,1,0,3,6,0,2,1,1,0,23
2020,356,North Melbourne,3,2,0,0,0,1,0,0,0,1,1,0,5,4,0,0,3,0,1,21
2020,359,North Melbourne,1,2,0,0,1,1,1,0,3,0,0,0,1,6,1,0,1,1,0,19
2020,362,North Melbourne,10,1,0,1,0,2,0,0,1,0,0,0,3,1,0,0,3,0,0,22
2020,366,North Melbourne,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2020,367,North Melbourne,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4
2020,368,North Melbourne,2,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,7
2020,369,North Melbourne,3,0,0,0,0,0,0,0,2,0,0,0,3,3,0,1,1,2,0,15
2020,370,North Melbourne,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,6
2020,371,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2020,375,North Melbourne,1,0,0,0,1,1,0,0,2,0,0,0,3,3,1,0,1,0,0,13
2020,401,West Melbourne (Residential),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2020,402,West Melbourne (Residential),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
2020,404,West Melbourne (Residential),0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,4
2020,405,West Melbourne (Residential),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
2020,406,West Melbourne (Residential),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2020,409,West Melbourne (Residential),1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,7
2020,413,West Melbourne (Residential),1,0,0,0,1,0,0,0,0,2,1,0,1,0,0,0,0,0,2,8
2020,422,West Melbourne (Residential),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,424,West Melbourne (Residential),4,1,0,0,0,0,0,0,5,0,1,0,2,1,0,0,1,0,0,15
2020,425,West Melbourne (Residential),0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2020,427,West Melbourne (Residential),2,0,0,0,1,1,0,0,1,0,0,0,3,4,0,1,2,0,2,17
2020,432,West Melbourne (Residential),2,0,0,1,0,3,0,0,0,1,0,0,1,1,0,0,0,0,0,9
2020,434,West Melbourne (Residential),1,0,0,0,0,1,0,3,1,1,1,0,2,4,0,0,3,1,1,19
2020,435,West Melbourne (Residential),13,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,6,3,0,27
2020,437,West Melbourne (Residential),1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,6
2020,438,West Melbourne (Residential),2,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,8
2020,439,West Melbourne (Residential),1,0,0,0,0,0,1,1,0,0,0,0,4,5,0,1,1,0,1,15
2020,440,West Melbourne (Residential),2,0,0,2,0,1,0,0,1,0,2,0,2,6,0,1,0,0,0,17
2020,502,West Melbourne (Industrial),1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,5,17,27
2020,503,Kensington,5,0,0,1,12,1,0,0,0,0,17,0,2,7,1,1,3,2,7,59
2020,504,Kensington,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,10
2020,508,Kensington,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,4,11
2020,511,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2020,513,Kensington,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,5
2020,518,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,519,Kensington,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7
2020,520,Kensington,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3
2020,521,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,531,Kensington,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020,535,Kensington,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2020,537,Kensington,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2020,538,Kensington,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020,539,Kensington,0,1,0,3,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,8
2020,543,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,547,Kensington,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
2020,550,Kensington,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
